报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),-2.75,0.04,-0.24,0.17,0.2,0.33,0.46,0.58,0.5,0.43,0.21,
每股净资产(元),--,--,--,--,--,3.28,4.48,6.13,2.38,1.88,1.54,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0.4,-0.21,-0.16,0.28,0.07,-0.04,
主营业务收入(万元),51634,68636,63312,74919,60462,52450,38192,29078,21864,14773,8442,
主营业务利润(万元),-8345,22496,11130,22491,18766,19281,16303,10877,8705,6796,3356,
营业利润(万元),-80720,1806,-7600,4740,3176,9085,8769,5867,4769,3828,1281,
投资收益(万元),1848,535,320,440,420,361,-62,--,--,--,24,
营业外收支净额(万元),-1601,-27,-17,754,2543,891,887,1077,157,325,546,
利润总额(万元),-82321,1779,-7617,5494,5719,9976,9656,6943,4926,4153,1827,
净利润(万元),-83310,1186,-6657,4740,5289,8543,8043,5931,4332,3692,1642,
净利润(扣除非经常性损益后)(万元),-82730,-1114,-7606,3996,3127,7787,7289,5016,4193,3403,1136,
经营活动产生的现金流量净额(万元),12442,2731,-7218,-7023,-18106,-10396,-3602,-1904,2441,642,-291,
现金及现金等价物净增加额(万元),-7127,-19318,525,-22067,36439,-12510,-13425,37503,4488,468,320,
总资产(万元),202057,296445,291874,230514,211828,124936,104457,87918,31823,21513,15500,
流动资产(万元),88596,163836,171262,143635,138665,97828,85555,81062,27201,17470,12024,
总负债(万元),111178,120678,126633,94728,80640,36499,25223,15583,11158,5180,3465,
流动负债(万元),100047,100608,101779,85166,79431,35164,24010,14829,10682,5143,3424,
股东权益不含少数股东权益(万元),83248,167945,161350,132604,128417,85707,78034,71150,20665,16333,12035,
净资产收益率加权(%),-65.97,0.72,-5.16,3.63,5.81,10.43,10.78,12.92,23.42,25.46,14.64,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
