报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.15,-0.33,-0.67,0.02,0.01,0.01,0.01,0.15,0.81,0.56,0.15,-0.19,0.19,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.58,4.91,2.01,1.86,4.1,3.91,6.19,7.28,3.2,2.28,1.32,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.06,0.74,0.24,0.7,0.24,0.16,0.55,0.25,1.31,0,0,
主营业务收入(万元),298036,400123,420296,404976,450636,415473,312989,275764,306548,259529,192183,252253,193550,177383,206988,159563,109532,57396,42601,
主营业务利润(万元),38946,48117,57049,69262,74125,86568,63019,64717,69722,52923,40351,34145,31652,21075,23779,25677,23862,16442,10841,
营业利润(万元),29002,-59395,-92786,-14091,-66875,-26794,-19977,-2433,14574,533,7390,-6951,3922,-3576,-2379,4079,8476,7405,5031,
投资收益(万元),118043,-5303,6087,18959,1528,-11277,4625,-63,-71,-46,175,-195,-56,-23,-127,-119,-53,-118,-38,
营业外收支净额(万元),-3764,33,-1687,20342,69897,32381,23181,22444,30615,26058,1883,100,625,-2,341,-407,28,0,0,
利润总额(万元),25238,-59362,-94472,6250,3022,5587,3205,20011,45189,26592,9273,-6851,4548,765,996,4885,8451,7285,4633,
净利润(万元),26405,-58125,-97140,3172,1986,1395,883,16197,39231,19572,4899,-6240,3096,616,613,4603,6842,7185,4618,
净利润(扣除非经常性损益后)(万元),-38387,-66093,-112674,-32497,-56656,-25991,-18117,-2601,13221,-131,3297,-6462,2127,-3858,-2939,2774,0,0,0,
经营活动产生的现金流量净额(万元),52223,99543,50508,122454,47277,33424,26708,3294,-2790,35810,7689,22647,3924,2516,5578,2539,9854,0,0,
现金及现金等价物净增加额(万元),39106,-214588,152006,30581,26921,-16065,-14992,18244,-78659,105973,5834,9848,-7297,-5021,-18200,33665,552,0,0,
总资产(万元),539909,1053661,1394363,1352970,1343144,1293600,1091967,920299,677098,505618,221678,183868,189675,148412,165578,152601,91454,58322,45049,
流动资产(万元),216554,338429,666569,591085,580908,482439,348435,389476,311658,354304,151966,124033,125552,96647,115073,106779,57446,40571,29099,
总负债(万元),272750,463548,749393,770658,743995,704797,664377,497241,404506,264625,151354,123252,122706,85098,102319,78511,65073,39081,33604,
流动负债(万元),201913,446813,695425,649315,563475,502557,415921,299710,309977,231085,150929,122943,122294,84530,101870,78102,60015,39061,33584,
股东权益不含少数股东权益(万元),248986,564051,617562,535555,552428,555476,422742,420313,269558,237368,64858,60011,66309,63122,62483,73483,23978,17079,9894,
净资产收益率加权(%),11.06,-9.88,-18.69,0.57,0.36,0.29,0.21,4.17,15.27,19.32,7.84,-9.88,4.76,0.98,0.85,9.44,33.27,53.28,59.76,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
