报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.11,0.15,0.09,0.05,0.4,0.6,0.59,0.58,0.45,0.34,0.2,
每股净资产(元),--,--,--,--,--,4.24,3.18,2.74,2.15,2.24,1.75,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.46,0.48,0.55,0.3,0.29,0.56,
主营业务收入(万元),75814,77836,73633,59099,46013,39013,34588,33467,27156,17101,9311,
主营业务利润(万元),21830,19236,15377,12863,11721,9852,8678,8568,7226,5159,3059,
营业利润(万元),7471,5420,4084,2095,5568,4688,4379,4181,3238,2224,1213,
投资收益(万元),80,9,-60,-161,-2,--,--,--,--,-7,--,
营业外收支净额(万元),-15,801,117,207,212,307,84,275,90,16,63,
利润总额(万元),7456,6221,4201,2302,5780,4994,4462,4456,3328,2240,1277,
净利润(万元),6184,5028,3191,1607,4707,4164,3684,3642,2640,1798,1052,
净利润(扣除非经常性损益后)(万元),5892,4514,2901,1415,4542,3904,3612,3408,2564,1791,1000,
经营活动产生的现金流量净额(万元),14722,11754,8813,2194,5413,3609,2973,3409,1895,1236,2245,
现金及现金等价物净增加额(万元),-9174,5229,1436,-3993,2275,8194,309,-491,418,2313,327,
总资产(万元),114663,113421,102945,101486,97037,40778,28559,25409,22035,16271,10302,
流动资产(万元),39330,50354,44523,42770,42180,27601,17976,17371,15532,11102,5966,
总负债(万元),24912,24857,18518,20163,15074,7728,8733,8331,8360,6407,3106,
流动负债(万元),23261,23090,17881,19428,14316,7667,7242,8252,8293,6312,3104,
股东权益不含少数股东权益(万元),88115,87099,83109,79957,81068,33050,19826,17078,13422,9641,7003,
净资产收益率加权(%),6.86,5.87,3.84,2.01,12.35,16.41,20.14,23.88,23.04,22.56,16.24,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
