报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),1.25,1.18,1.05,0.94,0.78,0.68,1,0.89,0.85,0.93,-0.46,-0.74,0.07,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,6.72,6.01,0.39,0.85,2.41,2.31,2.26,2.17,2.07,2.04,1.63,1.49,1.35,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.26,2.04,0.18,0.36,--,0.39,0.12,0.04,0.15,-0.13,0.2,0.67,-0.51,
主营业务收入(万元),1125818,1151267,1330605,1277584,1160162,1050314,1138678,1000337,698136,313138,104506,66789,77435,67958,53263,51461,39065,32394,33783,36551,35553,
主营业务利润(万元),389069,428807,476555,499412,411806,207132,172690,148658,124831,110455,1584,848,4440,6538,5744,6025,5574,4649,4662,4723,4555,
营业利润(万元),190915,176492,154537,131448,117504,87225,68298,44993,42866,30639,-6252,-15715,-290,546,1048,1000,596,808,1136,1342,1042,
投资收益(万元),32057,23079,11764,6309,7567,4495,1681,-1325,16759,2924,2,3,1594,-21,5,440,-32,-32,-34,-34,-34,
营业外收支净额(万元),-12189,-4414,-4682,5539,4516,7977,3944,7179,5642,5674,-26,-91,1535,3,-13,-17,-204,-29,-8,-60,-169,
利润总额(万元),178726,172078,149855,136987,122020,95203,72243,52171,48508,36313,-6278,-15806,1245,1128,1541,1423,860,1247,1594,1747,1318,
净利润(万元),172548,161911,145174,129536,105796,80917,63719,50660,48303,35257,-8648,-13936,843,1011,1217,1254,510,755,1068,1170,783,
净利润(扣除非经常性损益后)(万元),157209,146276,136105,127156,102690,76328,63514,49036,28737,32783,-8633,-13819,-1251,631,818,892,245,443,--,--,--,
经营活动产生的现金流量净额(万元),232672,260577,150319,235741,101175,80972,145335,120204,-14922,77462,3438,6804,-3543,4879,1538,547,1920,-1631,1630,5380,--,
现金及现金等价物净增加额(万元),128378,137436,-51835,91458,184738,-36028,223665,53795,52733,-25731,-4094,1371,-3675,-1219,-1875,-5383,-107,10176,428,4291,--,
总资产(万元),2281434,2372553,2048066,1885180,1760727,1240371,1194098,840502,758616,509065,98014,92882,100305,85450,73317,66993,70605,56686,41297,40531,38191,
流动资产(万元),1516590,1622830,1298980,1140072,1151955,906184,879041,584742,485800,196513,50976,40815,51747,46685,43272,45014,50979,--,30563,29080,26328,
总负债(万元),857611,1023072,808809,764270,729636,546957,579432,438632,366135,156382,90689,76920,70206,56506,45028,39789,44358,30898,28001,28310,27150,
流动负债(万元),662704,875574,704700,593492,551289,497957,480550,342700,311205,153582,73835,59966,52252,51152,37628,35389,44358,--,28001,26955,19033,
股东权益不含少数股东权益(万元),1403152,1328948,1219338,1100505,975957,641243,573501,390588,380926,340797,7314,15951,30086,28929,28272,27204,25934,25509,13013,11948,10784,
净资产收益率加权(%),12.62,12.77,12.49,12.51,11.54,13.32,12.33,13.13,13.38,11.37,-57.35,-60.5,2.81,3.53,4.38,4.72,1.97,3.23,--,10.29,7.53,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
