报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.21,0.25,0.55,0.69,0.52,0.85,1.25,1.14,0.94,0.8,--,
每股净资产(元),--,--,--,--,--,9.29,6.07,4.82,3.68,2.33,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0.2,0.42,0.92,0.29,0.25,--,
主营业务收入(万元),58203,57665,53004,49692,39235,30345,30231,28662,26541,21256,17163,
主营业务利润(万元),21037,19938,18525,22033,16422,11072,11392,10216,8566,6208,5030,
营业利润(万元),6454,7165,7445,9320,7662,4313,6270,5791,4886,3774,3208,
投资收益(万元),409,446,4485,-34,-1,--,--,--,--,--,--,
营业外收支净额(万元),398,70,-152,96,29,913,625,523,166,251,18,
利润总额(万元),6853,7235,7293,9415,7691,5226,6895,6313,5052,4025,3225,
净利润(万元),6091,6541,6856,8531,6359,4606,6006,5463,4488,3619,2865,
净利润(扣除非经常性损益后)(万元),5073,5924,6546,8451,7067,3833,5449,5019,4343,3399,2850,
经营活动产生的现金流量净额(万元),8626,5841,4103,9442,8010,-1206,1993,4410,1405,1113,1245,
现金及现金等价物净增加额(万元),5866,7205,-18368,16,6915,18415,-826,-1512,3812,791,783,
总资产(万元),151466,147724,120048,119972,86322,62022,35338,29731,26810,16035,11269,
流动资产(万元),69405,69970,47684,61780,59799,49516,23940,20372,20178,12412,8942,
总负债(万元),32450,34327,39829,47588,21167,5124,5960,6593,9135,5552,5739,
流动负债(万元),32210,34028,39533,47269,9765,4784,4600,5213,7835,5552,5739,
股东权益不含少数股东权益(万元),117853,112026,78393,71627,62026,56654,29140,23138,17675,10482,5530,
净资产收益率加权(%),5.31,6.87,9.16,12.63,10.7,10.74,22.98,26.77,29.96,45.84,48.44,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
