报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.33,0.2,0.37,0.28,0.21,0.26,0.28,0.47,1.1,1.07,0.69,0.46,
每股净资产(元),--,--,--,--,--,3.76,5.69,5.51,10.27,3.51,2.15,1.46,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.03,0.31,0.18,0.02,0.11,0.55,0.25,
主营业务收入(万元),96402,83763,76962,68349,51044,31536,22117,20944,18427,14001,8741,6615,
主营业务利润(万元),53008,45042,41733,36607,26727,16322,10902,11040,9405,7170,4419,3096,
营业利润(万元),17932,10721,13052,7379,6632,3173,693,4547,3727,3155,1754,1121,
投资收益(万元),1121,1010,486,-158,22,--,18,--,-5,0,-35,-10,
营业外收支净额(万元),-113,211,278,2437,332,1143,1904,326,1092,760,505,280,
利润总额(万元),17819,10932,13330,9816,6964,4316,2597,4873,4819,3916,2260,1401,
净利润(万元),15769,9611,11967,8485,6040,3776,2470,4213,4186,3434,1966,1267,
净利润(扣除非经常性损益后)(万元),12581,8484,11423,8058,6022,3672,2385,3936,3852,3296,1832,1251,
经营活动产生的现金流量净额(万元),17528,3045,6541,14043,7859,362,2781,1622,92,379,1578,712,
现金及现金等价物净增加额(万元),19726,-23622,705,38906,2640,-5298,-5344,-1990,26051,1665,751,396,
总资产(万元),230648,210924,203809,181431,134534,64669,58307,54845,50169,19299,11018,8954,
流动资产(万元),146996,130107,124925,107545,62878,44600,49996,47920,46048,16871,8966,7139,
总负债(万元),55447,64617,65762,59705,52110,9584,7164,5700,4345,7585,4882,4783,
流动负债(万元),51239,58485,56954,48302,48778,8628,6122,4851,3600,6996,4582,4783,
股东权益不含少数股东权益(万元),165870,144258,136160,119895,80915,53607,50723,49146,45824,11714,6137,4171,
净资产收益率加权(%),9.89,6.87,9.57,9.15,9.86,7.25,4.95,8.89,15.93,36.29,38.15,36.93,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
