报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.09,-0.4,0.19,0.11,0.08,0.07,0.08,0.08,0.05,0.05,0.02,0.01,-0.1,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.42,1.39,1.32,1.3,1.29,1.4,2.14,2.1,2.03,2.86,2.71,3.26,2.97,2.45,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.52,-0.05,0.28,0.05,-0.11,0.09,0.13,0.41,-0.01,0.08,-0.13,0.59,-0.04,0.27,--,--,
主营业务收入(万元),210985,170163,296049,397841,292836,306649,387530,372297,387529,338417,230858,249179,238189,184841,143110,117425,112701,66623,66855,41424,30140,30480,21247,22974,
主营业务利润(万元),60840,58392,61297,40122,31974,43168,43097,36240,28118,28571,22290,21211,19892,18725,23543,25151,22301,17037,17690,8751,6365,5469,4798,5317,
营业利润(万元),9769,-19044,17606,3932,7123,11659,13888,8520,4793,3779,2627,-572,-5106,-534,6047,9282,6975,7604,9111,4765,3945,3150,2882,3391,
投资收益(万元),16382,24835,8572,667,8664,719,416,4554,3809,4043,6319,4533,1705,2698,520,469,672,223,547,293,57,68,103,1,
营业外收支净额(万元),-2040,-3250,749,844,1417,1635,1122,1404,800,684,304,--,--,656,-177,-272,-78,-32,-52,446,42,0,0,0,
利润总额(万元),7729,-22294,18355,4775,8540,13294,15010,9924,5593,4463,2931,1482,-4916,2860,6576,9611,7737,8406,9664,5650,4044,3203,3002,3412,
净利润(万元),6453,-28557,13311,7187,4911,4085,5054,4684,3087,2930,1457,685,-6433,1576,3503,5458,5203,6018,8320,4796,3459,3143,3002,3412,
净利润(扣除非经常性损益后)(万元),-7215,-45330,6075,--,3588,2610,3951,-452,-587,-2174,-3217,-4412,-6419,-1312,2985,5563,4618,5458,8058,4298,3084,--,--,--,
经营活动产生的现金流量净额(万元),-16603,33403,24914,--,4111,-31770,22989,43842,-32320,-3210,17423,2976,-6600,5380,5501,17090,-386,2291,-3474,7879,-544,1329,--,--,
现金及现金等价物净增加额(万元),9840,-27444,-5537,--,17947,-16958,11555,1550,-398,9131,5436,-2559,-27838,9768,-288,-7145,24962,-10240,25733,-7424,16057,588,--,--,
总资产(万元),391992,461791,463458,523560,424244,401889,393037,430876,377216,294533,200287,203293,200221,229666,220964,192108,176566,122852,110559,69518,61638,33074,22647,20408,
流动资产(万元),202694,270875,252036,306828,342841,306577,295142,339757,299394,236218,116240,121445,115714,148892,135978,122575,125729,--,0,--,0,24730,18336,16045,
总负债(万元),155661,220980,170319,227111,254044,288026,286265,330029,276235,195309,111311,115753,113937,132577,121788,97113,86978,39117,33488,25007,21302,20802,12096,11552,
流动负债(万元),141250,208187,147832,198348,202503,243906,251803,291919,228474,168976,108693,113253,113937,130535,118231,86563,82668,--,0,--,0,17110,10440,11173,
股东权益不含少数股东权益(万元),235814,239214,291963,293586,154187,99031,96505,93011,88270,86353,82441,81010,80346,87561,88998,87360,84397,79163,75019,43570,39695,12272,10551,8856,
净资产收益率加权(%),2.69,-10.75,4.54,--,4.31,4.18,5.35,5.17,3.54,3.47,1.78,0.85,-7.65,1.8,4,6.39,6.22,7.71,16.42,11.39,0,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
