报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.12,0.11,0.09,0.06,0.11,0.3,-0.79,0.01,0.11,0.42,0.09,0.07,0.07,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.59,4.46,3.38,3.27,3.15,4.63,3.98,3.88,3.85,2.03,1.91,1.55,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.07,-0.19,-0.08,-0.42,0.21,0.45,-0.33,0.08,0.09,0.44,0,0,
主营业务收入(万元),233171,242231,188603,221142,274691,183604,174291,188705,196159,180919,51957,75015,42735,19232,15749,12695,9701,9029,8575,8025,
主营业务利润(万元),28922,27235,28132,26205,27685,28785,26020,36932,31697,33317,7184,7949,5640,3248,2663,3268,3349,3077,3413,3233,
营业利润(万元),6067,6001,4313,2783,4889,6457,-3124,-46,1445,8991,1545,625,118,-125,-7,557,1105,1415,1418,1081,
投资收益(万元),341,1410,1144,-1336,104,223,4779,374,486,-166,--,80,-23,-25,6,-0,24,27,63,56,
营业外收支净额(万元),307,0,290,335,256,256,-14833,557,912,1887,361,290,--,620,-4,-25,-6,0,0,0,
利润总额(万元),6374,6001,4603,3118,5145,6713,-17957,512,2356,10878,1906,916,544,632,138,852,1313,1523,1443,1144,
净利润(万元),6195,5795,4441,2961,4724,6185,-16633,302,2319,8786,949,754,706,617,410,889,1329,1268,1443,1023,
净利润(扣除非经常性损益后)(万元),4540,4856,4182,2543,4507,5967,-5514,-215,1412,5169,421,593,162,-271,394,827,1310,0,0,0,
经营活动产生的现金流量净额(万元),70480,8791,-616,-53446,23720,40680,-131,44297,-1370,-4017,-833,-4455,2215,3172,-2308,534,605,1754,0,0,
现金及现金等价物净增加额(万元),44708,-14251,6792,-79312,117316,-8032,13239,17399,-2136,-7515,-6857,3797,7193,4880,-4624,-8726,15177,-962,0,0,
总资产(万元),383191,355326,382364,384950,416604,292749,252386,299004,289617,255032,127889,114272,87708,73153,41364,41873,40753,21879,19465,16778,
流动资产(万元),261701,233019,264995,259710,311077,204270,175523,194757,191472,179240,77041,75251,55106,38617,16544,17756,25237,7210,7329,8374,
总负债(万元),146523,123159,153394,158972,190657,192400,158520,196743,189529,156202,75518,63700,50004,35443,12475,13351,13468,13750,11806,10572,
流动负债(万元),143654,121492,144422,138778,186487,186859,126748,145360,135764,112483,48066,40593,40070,34310,11025,11601,11868,9520,4596,3772,
股东权益不含少数股东权益(万元),236668,232168,227820,224296,224355,98835,92372,100095,96116,93387,35470,34321,33125,32381,27831,27187,26951,8129,7659,6206,
净资产收益率加权(%),2.64,2.52,1.97,1.32,4.67,6.48,-17.15,0.31,2.45,10.96,2.73,2.23,2.15,2.17,1.5,3.25,10.63,0,20.82,21.61,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
