报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.57,0.48,0.32,0.68,0.9,0.95,0.86,0.67,0.37,
每股净资产(元),--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.85,1.15,1.04,0.72,0.42,
主营业务收入(万元),187130,127991,57669,49713,46240,44327,40952,31925,19090,
主营业务利润(万元),34449,18609,7244,9285,9434,10020,9415,7749,5230,
营业利润(万元),12142,5339,2875,5394,5725,6443,5728,4712,2582,
投资收益(万元),304,350,502,526,278,173,--,--,--,
营业外收支净额(万元),-91,247,-0,243,558,196,274,-57,26,
利润总额(万元),12052,5586,2875,5637,6283,6639,6001,4655,2608,
净利润(万元),9546,4861,2569,4862,5389,5709,5173,4001,2197,
净利润(扣除非经常性损益后)(万元),8645,4258,1998,4208,4679,5394,4941,4083,2474,
经营活动产生的现金流量净额(万元),27337,-1588,4185,5660,5110,6884,6259,4304,2495,
现金及现金等价物净增加额(万元),10012,1027,7350,-4182,-588,3325,3096,-1402,4730,
总资产(万元),243185,201435,69781,61970,34575,31443,27340,22522,18724,
流动资产(万元),133897,98325,44321,45278,21061,18963,15140,11246,11391,
总负债(万元),88619,57636,20642,13325,8708,7365,6571,5727,5953,
流动负债(万元),86117,56674,20021,12849,8308,6928,6089,5727,5953,
股东权益不含少数股东权益(万元),151676,142377,49140,48645,25867,24078,20769,16796,12771,
净资产收益率加权(%),6.54,4.18,5.29,12.05,22.11,26.04,27.84,27.08,32.31,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
