报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),-0.32,0.01,0.02,-0.79,0.01,0.01,0.01,-0.14,0.24,0.91,0.77,1.22,0.76,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.54,6.64,4.27,5.65,3.25,2.49,2.28,2.2,2.15,2.36,2.34,2.34,1.97,2.67,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.02,0.6,0.08,1.02,0.42,1.03,0.55,0.45,0.37,-0.07,-0.08,-0.05,-0.1,-0.16,--,--,--,
主营业务收入(万元),703772,642818,717710,427741,686110,902332,955141,936008,1032596,965374,806889,704760,472508,344068,245089,183293,100564,81642,66511,54378,42562,39635,41620,32995,38227,
主营业务利润(万元),179310,187829,164858,5088,140884,139437,137400,90699,135661,143206,110540,100610,71214,42898,26871,25009,8552,14197,11083,9246,10424,9824,9382,--,--,
营业利润(万元),-81096,7042,6703,-196839,-6154,-7826,-3891,-39170,37072,69578,54252,44550,30901,9404,4236,2448,-7260,1750,3143,4701,7235,6400,5818,--,--,
投资收益(万元),481,--,--,--,--,--,10,-24,-4,0,0,-0,-213,0,1,-116,1,0,8,15,13,100,0,--,--,
营业外收支净额(万元),775,-679,-665,2513,9895,9860,4850,4249,3450,-2417,1123,734,-1750,-1637,-1670,-464,-406,-37,-434,215,773,0,--,--,--,
利润总额(万元),-80321,6363,6039,-194327,3741,2034,959,-34921,40521,67160,55375,45284,29151,8144,2739,1868,-7636,1844,2816,5141,8274,7344,6268,--,--,
净利润(万元),-81434,3795,5220,-192031,2211,3213,2550,-33223,39037,65178,55375,45237,28155,8056,2699,1824,-7901,1070,2053,5237,7033,6242,4200,4041,4968,
净利润(扣除非经常性损益后)(万元),-89616,-426,-1764,-194165,-6235,-5101,-1442,-36827,35790,66049,53530,43324,28017,7565,2568,1963,-8300,1379,2065,4330,6126,--,--,--,--,
经营活动产生的现金流量净额(万元),29988,58102,109377,-167326,-60176,-144222,-82730,-66492,2747,48450,5460,45668,15621,38480,20521,16586,13838,-2527,-2862,-2012,-3357,-3703,--,--,--,
现金及现金等价物净增加额(万元),19680,-4159,-66942,35126,-65254,-14155,537,-37845,-83363,140832,20787,96439,-17545,13184,7421,5484,3554,6254,-10085,12915,1806,7491,--,--,--,
总资产(万元),3364158,3156340,3040568,2906409,2839986,2760071,2377191,2061005,1871554,1487711,1076642,922187,539426,425017,339518,281316,233740,209844,168126,148485,109030,89489,40070,--,--,
流动资产(万元),2422365,2248734,2170837,2054015,2055890,2026517,1698955,1463010,1429435,1294041,913804,776827,447993,335657,259206,209694,167952,--,--,0,0,50994,30115,--,--,
总负债(万元),3026636,2735962,2624172,2495268,2296019,2218446,1836409,1522696,1300099,951287,771137,669823,418407,331873,254546,199093,153328,121497,80804,61145,40378,27477,25331,--,--,
流动负债(万元),2486494,2228510,2106162,2186235,1852141,1831536,1507100,1204573,1164761,888366,732439,656525,403727,312811,232190,177956,137382,--,--,0,0,23006,19256,--,--,
股东权益不含少数股东权益(万元),333716,416722,412945,407648,543549,541282,540517,538147,571366,536423,305505,252364,121019,92761,84671,81946,80116,88006,86937,86903,68652,62012,14739,12776,13649,
净资产收益率加权(%),-21.75,0.91,1.27,-42.91,0.41,0.59,0.47,-5.99,7.05,19.28,19.87,32.48,26.22,9.08,0,2.25,-9.4,1.22,2.39,7.23,0,16.26,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
