报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.49,0.61,0.46,0.46,0.8,0.2,0.15,0.08,
每股净资产(元),--,3.71,3.09,1.76,1.89,1.22,1.02,0.87,
每股经营活动产生的现金流量净额(元),--,0.91,0.85,0.42,--,--,-0.4,-2.83,
主营业务收入(万元),58334,60117,45900,37479,32521,16155,14338,10936,
主营业务利润(万元),12419,13628,10575,7974,6875,3185,2529,1740,
营业利润(万元),9014,10581,8019,4899,3733,790,588,314,
投资收益(万元),229,--,--,--,--,--,--,--,
营业外收支净额(万元),260,377,-23,1269,320,20,8,--,
利润总额(万元),9274,10958,7996,6168,4053,810,596,314,
净利润(万元),8915,9491,6882,5333,3521,598,445,233,
净利润(扣除非经常性损益后)(万元),8235,9030,6746,4772,3718,583,440,233,
经营活动产生的现金流量净额(万元),10938,13986,13162,5286,3718,1433,-1191,-8430,
现金及现金等价物净增加额(万元),2240,18051,17176,7685,312,-7,-247,-609,
总资产(万元),130969,85415,65435,61731,28935,19009,19364,18403,
流动资产(万元),68453,54094,33844,39251,7753,5641,5309,3721,
总负债(万元),19197,28179,17690,39545,18714,15383,16336,15820,
流动负债(万元),17773,26611,17590,39433,18714,15383,16336,15820,
股东权益不含少数股东权益(万元),111771,57236,47745,22186,10221,3627,3028,2583,
净资产收益率加权(%),10.55,18.08,16.8,33.09,49.04,17.97,14.71,9.03,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
