报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),-3.16,0.27,0.55,0.55,0.53,0.39,0.3,0.15,0.12,0.11,0.18,0.27,0.32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.64,2.52,1.63,2.61,2.6,1.44,1.71,1.7,1.69,1.66,1.64,1.71,2.02,2.82,2.61,2.34,2.34,2.31,2.73,2.17,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.3,0.1,0.37,0.08,0.39,0.05,0.34,0.47,0.23,-0.18,0.13,0.12,0.06,-0.02,--,--,--,--,--,--,
主营业务收入(万元),604986,685968,816970,884971,792594,696271,581835,256022,220494,176150,162493,164889,131058,60269,61941,53793,39140,29281,29420,23417,26157,37223,33410,27429,28147,31005,27038,10771,
主营业务利润(万元),253013,347423,440219,506658,465263,400081,299848,75624,60205,51473,48371,40484,28298,5818,3735,4494,4579,3317,1592,-2234,2197,5803,3175,648,1313,2937,3707,216,
营业利润(万元),-585490,39274,86539,86278,75113,65681,52166,20871,19512,19844,21728,17737,15761,465,2,-16,566,209,305,-3128,98,2879,3177,660,1343,0,3740,431,
投资收益(万元),3426,-249,-485,-1929,6426,714,5292,18054,519,-217,188,336,-453,-10,173,13,-100,-15,-165,19,27,34,72,62,72,73,51,30,
营业外收支净额(万元),-10447,3341,3751,6397,4803,1449,682,3490,2741,1268,2326,634,634,-14,-37,40,85,0,-8,-38,-6,0,0,0,0,-308,0,--,
利润总额(万元),-595937,42615,90290,92675,79916,67129,52848,24362,22253,21112,24054,18370,16395,668,282,261,758,364,132,-3147,120,3200,3459,1300,1331,2960,3844,650,
净利润(万元),-580521,38066,76928,76661,71657,53421,40307,20652,15695,15147,20949,17370,16832,620,242,234,686,365,133,-3147,83,2760,3060,1162,1138,2527,3275,436,
净利润(扣除非经常性损益后)(万元),-574104,33733,71939,72184,66682,51872,41824,15241,12083,13449,18380,15813,16776,634,-35,-226,359,181,-23,0,0,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),104864,218335,348340,413912,465809,383057,304165,102633,40812,13921,42780,4848,23005,742,3972,5434,2639,-2182,1558,1437,655,-179,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-92319,-164467,68973,22072,50664,44111,5024,24386,-17922,75205,10243,-12353,49127,8551,2167,2947,4513,-479,-153,625,-358,326,--,--,--,--,--,--,
总资产(万元),1578965,2288457,2324655,2050799,1858972,1534719,1230980,866537,666607,431201,266096,244214,222393,59016,59783,51243,41766,37343,34131,36889,40422,55278,49059,45419,44768,37202,32540,18283,
流动资产(万元),232538,373544,531066,442885,418731,321612,249377,325484,277350,233551,126410,110369,104089,43924,48965,39484,29390,0,21857,0,0,38573,31481,27317,25536,16832,12441,6060,
总负债(万元),1503150,1591142,1598665,1412036,1303897,1039511,796791,489089,300656,77547,69486,70154,68867,36474,38260,29807,21724,17822,14997,16878,16836,22377,18680,18100,17445,14709,10404,11395,
流动负债(万元),1203842,1024586,1132858,1374464,1133477,877242,654259,347610,297399,76311,63524,42625,65587,34714,36436,28074,21676,0,12080,0,0,21629,17780,17200,14175,11659,9744,4485,
股东权益不含少数股东权益(万元),69607,689921,718302,634891,549658,490546,429979,372900,353408,337713,188474,167525,151635,20396,19886,19737,19671,19356,19068,20011,23587,32901,30378,27319,27322,22493,22136,6889,
净资产收益率加权(%),-152.65,5.32,11.43,12.98,14.04,11.63,10.1,5.68,4.54,4.72,11.77,10.88,18.83,3.03,1.21,1.18,3.9,1.89,0.69,-14.3,0,8.72,0,0,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
