报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.85,0.65,0.47,0.46,0.49,0.37,--,--,
每股净资产(元),--,--,--,2.17,1.86,2.48,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,0.15,0.26,0.76,--,--,
主营业务收入(万元),358596,219678,113507,86814,73237,62636,49897,46267,
主营业务利润(万元),49439,38583,24727,19052,16213,15092,28612,28886,
营业利润(万元),21724,16444,10918,7258,7960,5898,3446,3899,
投资收益(万元),137,208,55,-5,1801,-4,105,26,
营业外收支净额(万元),1630,1549,362,1577,1088,914,875,509,
利润总额(万元),23355,17993,11280,8835,9048,6812,4321,4408,
净利润(万元),15224,11767,7434,6155,6583,5053,2989,3118,
净利润(扣除非经常性损益后)(万元),13260,10788,6985,5132,4384,4332,2933,3010,
经营活动产生的现金流量净额(万元),12326,13326,9342,2007,3558,5718,2475,1790,
现金及现金等价物净增加额(万元),5835,-17615,31968,-737,5689,8677,-376,1795,
总资产(万元),168435,137823,92279,52606,44929,33100,24383,21588,
流动资产(万元),124946,97335,84099,46542,39051,27595,20634,17813,
总负债(万元),69531,54605,27286,21902,18977,14151,10692,10550,
流动负债(万元),65771,51131,25713,20334,17466,13244,10285,10238,
股东权益不含少数股东权益(万元),86132,72802,62483,29322,25087,18637,13588,10925,
净资产收益率加权(%),19.23,17.43,16.2,21.83,30.01,30.09,24.07,45.64,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
