报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),4.17,3.37,2.28,1.65,1.42,1.19,1.24,1.44,2.34,1.34,0.6,0.15,0.14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,10.97,4.47,3.44,3.74,3.6,3.5,3.44,3.85,4.58,4.94,4.84,4.75,4.43,4.08,3.76,3.3,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,2.49,2.2,1.49,0.88,0.51,0.2,0.16,0.07,0.33,0.14,0.25,0.34,0.31,0.54,--,--,--,--,--,
主营业务收入(万元),1041696,868614,696833,601714,525341,465086,458058,419706,330798,187916,134143,137890,120136,92063,65366,59692,55859,52603,80739,91576,89125,86851,96043,38115,76647,57767,57214,
主营业务利润(万元),639801,547517,418942,353757,295367,252487,256527,233728,192458,104526,62729,37337,25853,17755,14598,17516,17701,19589,23240,35185,34645,34891,26529,14750,20994,16514,16002,
营业利润(万元),282345,234680,159445,111739,93036,77556,82456,95390,83578,39831,16514,7526,4691,2405,1170,-1060,3638,6300,7632,20270,20578,19819,26473,8811,21441,16555,16032,
投资收益(万元),12643,14822,15343,9784,6926,10514,1005,--,166,98,411,10,--,-23,-22,-9999,-217,904,201,417,898,499,264,578,291,384,0,
营业外收支净额(万元),4940,2213,1776,3336,3591,2064,2736,1853,1429,1051,87,184,507,266,9,40,-44,48,0,65,-122,0,0,--,0,0,0,
利润总额(万元),287284,236893,161222,115075,96627,79620,85191,97243,85007,40881,16601,7710,5198,2648,1658,-10992,3378,8742,10461,22069,23026,21758,27301,9667,21697,16826,15975,
净利润(万元),209753,169523,114874,82963,71558,59704,62200,72559,56639,31376,14009,3458,3388,1315,509,-17944,-4352,1779,6705,14715,14908,14101,19014,6746,14705,11296,10783,
净利润(扣除非经常性损益后)(万元),189110,163820,106946,79253,68276,56835,59395,71193,55357,28689,13806,3278,1824,1051,-535,-18098,2098,3182,2798,14715,13236,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),19245,144088,93091,118323,79011,38749,63826,108687,62590,51770,34994,20776,12011,4812,3825,1554,7724,3188,5866,8096,7272,12723,--,--,--,--,--,
现金及现金等价物净增加额(万元),210919,-18853,49624,-51252,35801,-62457,-110272,32762,143880,28174,8239,11895,2839,2416,-1916,903,1678,-3668,3085,-3271,-7700,-7411,--,--,--,--,--,
总资产(万元),1387130,1250993,1015286,873621,718315,641352,581693,530813,424182,185793,134223,151953,138434,137463,133573,147242,156087,156684,152197,158802,154345,155406,149038,143011,59947,47200,41633,
流动资产(万元),1052647,902925,613471,470512,461871,400569,369435,367051,343402,128468,84636,91515,83038,82928,77953,89719,102049,0,0,0,0,112661,106152,107100,36842,26902,27725,
总负债(万元),443914,448018,331168,279547,234943,223247,207418,193264,148070,80846,53423,63649,53560,54972,52539,56651,46148,37959,35827,44413,49436,58339,59698,64462,28369,16381,17763,
流动负债(万元),424749,430078,314820,263421,228284,218604,203384,192354,147023,80391,53105,60156,49207,53072,45529,53841,42138,0,0,0,0,58089,57446,64204,28132,16144,16285,
股东权益不含少数股东权益(万元),894411,760198,645908,559512,483372,418105,374276,337549,276112,104948,80800,87991,84550,82143,80812,90361,107705,114266,113726,111721,104057,95963,88443,77654,31578,30818,23870,
净资产收益率加权(%),25.55,24.03,19.09,15.88,15.91,15.05,17.47,23.8,31.65,34.17,16.95,4.01,4.09,1.61,0.63,-18.17,-3.97,4.05,5.8,12.4,0,15.29,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
