报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.22,0.29,0.33,0.29,0.28,0.26,0.24,0.29,0.47,0.31,0.29,0.27,0.38,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.97,5.1,5.86,4.67,4.96,3.24,3.1,3.45,3.34,3.07,2.97,2.92,0.32,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.23,0.25,0.1,0.36,0.21,0.39,-0.02,1.41,-0.08,0.04,0.44,0.05,1.01,--,--,
主营业务收入(万元),1769248,1674124,1583365,1537814,1417439,1454869,1405915,1411426,1565461,595469,425640,563331,608361,674992,616029,400168,344404,318659,269856,277971,209671,209677,239149,
主营业务利润(万元),96113,92050,86443,79952,71839,74437,77070,78937,87607,37531,34065,41205,41239,43796,35803,41981,38442,33542,34126,42820,37120,22154,23151,
营业利润(万元),23257,23394,28725,23452,19176,18789,18029,22984,27858,12380,12024,9840,15867,4774,-901,9871,9647,5668,5134,10689,9369,7426,6253,
投资收益(万元),4131,10463,23165,16835,14520,8129,7871,9058,13125,9698,10704,2954,7787,5802,4114,-603,516,2627,6196,2779,1322,485,417,
营业外收支净额(万元),380,1227,248,1241,5801,3507,1592,1139,3475,1295,842,2259,--,287,112,347,19,0,-21,127,96,--,--,
利润总额(万元),23637,24620,28973,24693,24977,22295,19621,24123,31333,13675,12866,12099,16044,10915,3587,10533,10349,8972,12399,13823,11163,7804,6939,
净利润(万元),11264,15167,17344,14886,14735,13496,12314,15402,19000,9965,9264,8527,12010,5463,372,7373,7285,6420,9525,9825,7621,5248,4155,
净利润(扣除非经常性损益后)(万元),9952,7629,2804,5527,3592,6982,7158,9892,10016,6402,1234,4529,10452,1710,-3476,5918,6240,6359,6250,9553,--,--,--,
经营活动产生的现金流量净额(万元),24305,2059,20246,59090,22338,-24345,35689,20884,9365,8051,3193,11422,6644,12557,-708,45113,-2626,1139,14106,1447,13693,--,--,
现金及现金等价物净增加额(万元),12898,-11360,12367,92082,34607,-37308,6564,8489,-4487,-171,-8452,-7575,3132,15851,-12542,19118,9422,-23053,14988,11807,24243,--,--,
总资产(万元),874866,799374,853530,727396,623738,611815,554924,523516,524788,301472,336134,251651,288663,219961,226264,235933,232284,215617,208102,209005,173831,123023,119491,
流动资产(万元),547430,528824,510873,497199,400632,378929,376927,344569,354840,134625,147362,125672,154084,145851,143996,158176,162997,0,0,0,120900,85594,81124,
总负债(万元),429479,404689,417413,379216,306390,290954,266475,240644,260330,115740,125822,85996,114420,101741,112164,113764,116436,108996,104901,107357,124480,83434,80683,
流动负债(万元),366809,371930,377755,351550,280222,260254,244910,227097,247040,99639,106993,76135,102152,101025,111740,113575,116248,0,0,0,120787,78147,72790,
股东权益不含少数股东权益(万元),422354,366708,406972,317891,291973,296410,264374,258467,239694,163080,187393,149495,158627,103672,99082,110522,106979,98147,94927,93530,41219,37174,36445,
净资产收益率加权(%),3,3.92,4.77,5.05,4.98,5.07,4.68,6.18,7.97,5.9,5.47,5.53,8.98,5.43,0.38,6.8,7.07,6.54,10.03,13.98,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
