报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.3,0.22,0.57,0.39,0.23,0.21,0.17,0.13,0.46,0,0,1.34,-1.61,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.44,0.03,0.03,--,-2.11,-0.49,2.73,3.26,3.19,3,2.92,2.9,2.83,2.71,3.13,2.02,--,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.38,-0.01,-0.13,-0.02,0.07,-0.03,0.7,0.53,0.27,0.41,0.69,0.42,0.27,0.26,--,--,--,--,
主营业务收入(万元),1304317,1338302,1024447,876490,516757,537990,293989,167645,330271,470,--,28851,90961,169641,554783,484438,383366,230450,185817,147449,98762,48351,69602,40548,43854,32749,
主营业务利润(万元),284715,355850,268288,271742,135047,134259,94939,49971,146274,414,0,-1314,3136,5814,29984,43097,37561,26546,37066,27835,18315,9903,7756,7160,4748,3297,
营业利润(万元),132434,114862,197652,137249,86030,81425,59986,34246,133593,158,-130,-70464,-73242,-69500,-27484,153,3517,6392,13410,12869,10973,4326,7828,7630,4097,3357,
投资收益(万元),3625,-27635,77142,-836,10523,195,7592,300,413,--,--,27287,-6133,-20745,1288,6448,4545,1395,458,3027,2580,2846,2904,305,66,11,
营业外收支净额(万元),-643,-439,137,832,-4418,-482,-2298,-283,105,-0,251,154057,-31555,-34859,-123,873,2154,620,203,43,124,0,0,0,-190,--,
利润总额(万元),131791,114423,197788,138080,81612,80944,57688,33963,133698,157,120,83593,-104797,-124883,-26253,7777,10509,8618,14287,18513,14648,7402,13092,9400,4129,3343,
净利润(万元),74356,55066,141198,84025,45724,34543,25545,18896,69653,157,120,84340,-101176,-95124,-23393,3236,6032,4380,8108,12235,9630,5877,10038,8024,3785,2949,
净利润(扣除非经常性损益后)(万元),74623,51174,104658,81688,48258,34705,22623,18589,35947,-222,-130,-92747,-76838,-93723,-27930,174,1119,3165,6683,10138,7829,--,--,--,--,--,
经营活动产生的现金流量净额(万元),1030037,632986,102245,-652898,-672104,-263683,-300081,-110608,-58016,-545,-6242,-1148,4442,-1836,34391,25930,13117,20395,33738,20451,7781,7449,--,--,--,--,
现金及现金等价物净增加额(万元),162651,16960,-41319,-132931,175878,-7669,58856,39054,7472,-545,-7097,4996,-8862,-38770,-2627,10814,-13119,-1163,15131,-4307,29247,-5734,--,--,--,--,
总资产(万元),4195259,4784263,5697330,5415636,3647638,2152855,1508641,1038549,741530,1779,2389,13685,239332,330324,600696,636606,561561,447991,382941,326755,240823,165102,130470,78608,29392,40542,
流动资产(万元),3633560,4253976,4651982,4532792,3492607,2006588,1410986,932611,692341,739,1323,13685,45610,100842,215226,220109,182766,--,0,0,113404,69856,56113,47303,8486,16854,
总负债(万元),2767868,3458972,4430891,4283989,2663974,1441204,1062941,685375,421092,436,1203,13685,367154,330522,433668,438280,371864,269608,209617,154090,134982,72377,41169,37564,16538,20574,
流动负债(万元),2192842,2433656,2922896,2489401,1885026,879359,600878,475425,324102,436,1203,13685,314752,297694,411749,396778,309204,--,0,0,112120,57655,34071,32062,16122,12569,
股东权益不含少数股东权益(万元),1292103,1215455,1183173,1061965,499392,554461,262643,237098,218202,1343,1186,0,-133008,-24145,134013,160374,156617,147458,143539,142578,80876,77654,74755,40045,12855,19968,
净资产收益率加权(%),5.93,4.6,12.57,12.7,8.45,10.18,10.22,8.3,37.89,12.44,200,--,--,0,-15.87,2.05,4.01,3.02,5.68,12.14,12.4,7.71,--,0,--,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
