报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.18,-1.76,0.1,0.23,0.24,0.12,-0.99,0.05,0.69,0.82,0.48,0.01,
每股净资产(元),--,--,--,--,--,7.15,6.53,5.08,7.84,3.27,9.91,5.63,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0.72,0.38,0.14,0.45,0.34,2.96,3.37,
主营业务收入(万元),634378,381884,564697,499394,388522,167839,42926,48357,56280,30372,13919,14556,
主营业务利润(万元),99319,25418,82778,73103,45202,27832,-2680,9612,15643,10756,5228,2064,
营业利润(万元),13373,-179158,5417,4938,5653,1925,-16332,-571,6545,5974,3111,-74,
投资收益(万元),-2209,77,5,--,282,--,--,--,--,--,--,--,
营业外收支净额(万元),2048,4393,4050,12529,1807,980,582,1419,231,192,86,155,
利润总额(万元),15422,-174765,9467,17466,7460,2904,-15750,848,6777,6166,3197,82,
净利润(万元),17425,-169896,6661,14605,6508,2690,-14923,767,5748,5418,2764,82,
净利润(扣除非经常性损益后)(万元),1918,-181447,-1412,2007,4683,1835,-15491,-479,5556,5254,2691,-263,
经营活动产生的现金流量净额(万元),12487,-8105,-22144,30558,-4193,-16151,7761,2131,4530,2536,3696,3368,
现金及现金等价物净增加额(万元),17633,-17793,-6073,8607,15753,-3938,2531,-23656,40193,-143,5200,-46,
总资产(万元),1010029,814739,896850,784412,636149,304460,223009,106315,113521,46824,22550,17128,
流动资产(万元),556437,396319,456928,391974,322633,136361,80985,64991,80693,24473,16131,11577,
总负债(万元),672540,648322,553211,448203,309477,139025,85054,30103,35077,22265,10161,11503,
流动负债(万元),601189,537305,491241,403924,286832,125857,83542,29523,34394,21713,9714,11063,
股东权益不含少数股东权益(万元),184222,166483,337916,330865,324189,161468,132736,76212,78444,24559,12389,5625,
净资产收益率加权(%),9.94,-67,1.95,4.46,2.82,1.69,-21.71,1,13.22,30.25,40.9,1.47,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
