报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.8,0.75,0.72,0.42,0.44,0.33,0.3,0.32,0.53,0.55,0.46,0.4,0.67,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.8,4.38,3.93,3.69,3.92,2.81,2.28,3.49,3.22,1.86,1.57,1.24,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.42,1.07,1.14,-0.48,-0.13,0.18,1.22,1.18,6.52,-0.09,0,0,
主营业务收入(万元),700516,745353,584939,370261,339871,314434,332499,338122,367525,315575,258242,277937,263395,245642,200728,131251,70378,36007,29958,26702,
主营业务利润(万元),120874,111253,88063,65196,62786,60745,59318,48877,55193,52928,44264,49847,50724,47636,36049,24872,18346,10203,9112,8011,
营业利润(万元),56387,54472,49270,19136,18167,11031,11320,7070,12870,14440,10956,11292,20653,17917,13732,8500,5517,3171,3160,2346,
投资收益(万元),24974,23757,28182,1046,1156,1158,258,825,1988,1351,1489,889,6255,737,44,373,333,425,-45,341,
营业外收支净额(万元),1606,3063,964,-260,1954,3650,3500,4746,4534,4757,4400,--,1946,-803,-612,-555,-188,0,0,0,
利润总额(万元),57993,57534,50234,18876,20121,14681,14820,11816,17404,19197,15356,11412,22599,17939,13344,8321,5662,3448,3130,2603,
净利润(万元),44908,41933,39859,10789,11146,8323,7566,8289,13638,14193,11826,10256,17131,14339,11212,7546,4864,2921,2593,1744,
净利润(扣除非经常性损益后)(万元),40610,31308,33913,11750,9327,5178,5553,6388,10970,11921,8737,9590,9548,12867,10566,7275,4347,0,0,0,
经营活动产生的现金流量净额(万元),84220,-33448,20075,10775,60819,9900,21122,9622,-10817,27338,29311,-12287,-3198,4521,31250,18901,104277,-877,0,0,
现金及现金等价物净增加额(万元),80597,9630,-49809,-3923,41543,-4406,-19099,-8140,-28082,-3803,15945,-27323,2125,-16665,4555,9039,124834,-4075,0,0,
总资产(万元),1350565,1155461,1014327,530815,506789,450816,463258,456248,493914,497070,441276,469340,467071,423306,416982,342528,232981,59533,49554,40192,
流动资产(万元),676135,683560,588648,428547,414840,356134,367402,323271,353360,358229,304148,326338,317922,294203,317648,321108,216259,47173,38402,30340,
总负债(万元),685880,630328,526477,344363,340668,297797,319261,308569,348692,365959,323940,360031,351482,337654,345994,286467,181431,40938,33880,27798,
流动负债(万元),614882,579270,509456,338622,335130,286112,316047,279392,336403,346208,287272,316805,308834,292654,320994,286467,181431,40938,33880,25838,
股东权益不含少数股东权益(万元),596703,477424,446338,158857,145258,136672,130910,128549,122947,112075,100616,94397,100404,71847,58308,55896,51550,18595,15674,12394,
净资产收益率加权(%),7.71,9.04,9.04,7.22,7.91,6.22,5.2,6.59,11.6,13.35,12.18,10.7,18.78,22.05,19.01,14.91,14.86,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
