报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.12,0.1,0.09,0.09,0.07,0.08,0.12,0.1,0.16,0.19,0.18,0.2,0.28,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.24,5.14,5.01,4.89,4.75,4.46,4.42,4.35,1.79,1.73,1.58,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.36,0.48,0.77,0.2,0.45,0.21,0.19,0.41,0.74,0.43,--,
主营业务收入(万元),218829,207579,181299,141088,149842,184820,192798,156087,148555,133891,119811,133263,104260,91982,84759,75025,54616,46932,45546,
主营业务利润(万元),34611,28162,23180,22240,21237,23413,24052,18960,19941,19261,16724,21175,17867,17752,15803,15227,12038,10633,10025,
营业利润(万元),3365,2988,2814,1987,2050,2027,1816,1643,2693,3094,3453,4293,5344,5364,5115,5153,5015,4938,4923,
投资收益(万元),1131,1257,1240,34,34,87,--,10,10,9,8,8,8,7,9,5,4,30,--,
营业外收支净额(万元),-7,-6,-33,489,112,396,523,372,323,598,61,--,--,-83,-29,-96,-170,-203,-289,
利润总额(万元),3358,2982,2781,2476,2162,2423,2339,2016,3016,3692,3514,4194,5362,5313,5109,5081,4863,4782,4644,
净利润(万元),2920,2561,2218,2104,1836,2030,2018,1657,2608,3128,2938,3321,4584,4525,4324,4322,4146,4108,4005,
净利润(扣除非经常性损益后)(万元),1795,1281,728,1688,1740,1693,1573,1341,2334,2620,2874,3402,4568,4573,4334,4388,4279,4013,3831,
经营活动产生的现金流量净额(万元),18502,23100,3620,11212,16627,2463,-2874,-9442,-5932,7888,12644,3360,7460,3480,3053,6719,6997,4074,--,
现金及现金等价物净增加额(万元),7675,10396,-2164,7533,2687,3344,40873,-16639,-13821,-3277,5881,-4266,-242,-5973,-6112,52508,2456,-39,--,
总资产(万元),267835,242838,225095,217867,198192,205559,191435,146915,141308,135119,129885,123614,126505,110428,108058,107004,48604,44613,45080,
流动资产(万元),182316,164979,153593,153519,138963,151732,138882,94412,108078,107729,106894,103539,107717,91593,92927,94954,38759,35346,35809,
总负债(万元),126457,103594,87677,81931,63625,72092,59263,60497,55232,50665,47573,43253,48480,37115,35472,35455,27540,24204,26172,
流动负债(万元),113166,94576,78909,73187,55551,64124,58763,59983,55226,50645,47573,43253,48480,36095,32452,31435,25300,21984,24572,
股东权益不含少数股东权益(万元),141379,139244,137419,135935,134567,133467,132172,86418,86076,84454,82312,80361,78026,73313,72586,71549,21064,20409,18908,
净资产收益率加权(%),2.08,1.85,1.62,1.56,1.37,1.53,2.32,1.91,3.06,3.76,3.62,4.19,6.05,6.22,6.01,7.94,20.73,20.96,23.69,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
