报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.18,0.25,0.31,0.5,0.42,0.37,0.31,0.34,--,
每股净资产(元),--,--,--,--,2.43,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.9,0.65,0.01,0.87,--,
主营业务收入(万元),242838,150618,113635,84366,80860,69940,55063,65007,44825,
主营业务利润(万元),30324,25905,22559,18467,15951,14474,12188,11829,8004,
营业利润(万元),8558,8457,10355,8412,6473,6590,4952,5583,3162,
投资收益(万元),-512,1178,137,225,-184,39,64,3,-5,
营业外收支净额(万元),-74,28,281,887,1197,405,563,-137,-4,
利润总额(万元),8484,8486,10636,9300,7671,6996,5515,5446,3157,
净利润(万元),5685,7355,9086,8029,6605,5954,4732,4157,2373,
净利润(扣除非经常性损益后)(万元),4258,6135,8079,7108,5732,5587,4213,--,--,
经营活动产生的现金流量净额(万元),74560,24401,9087,3230,14278,10284,235,6068,-4499,
现金及现金等价物净增加额(万元),-22113,2968,31079,1965,-1170,1497,-2177,6879,-446,
总资产(万元),272638,213460,165803,98383,84889,62728,52865,47198,32575,
流动资产(万元),167815,156653,119889,62358,54162,46258,42583,38833,27998,
总负债(万元),132658,119508,83351,52495,45845,29050,22773,29298,20794,
流动负债(万元),128295,95177,81578,45714,43565,29010,22597,28985,20479,
股东权益不含少数股东权益(万元),114553,93322,82130,45534,38667,33287,29675,17470,9766,
净资产收益率加权(%),5.35,8.3,12.01,19.13,18.36,18.99,20.58,31.87,27.65,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
