报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.84,0.67,0.51,0.58,0.47,0.5,0.42,0.56,0.54,1.24,1.13,0.87,0.68,
每股净资产(元),--,--,--,--,--,--,--,--,5.19,10.29,3.02,1.89,1.99,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.09,0.59,0.73,1.27,-0.41,
主营业务收入(万元),662546,593467,428061,360332,317648,286607,264648,230588,216032,188248,156429,192758,145345,
主营业务利润(万元),213305,171498,137570,116087,85466,84927,72435,59132,57040,56078,41948,39316,22399,
营业利润(万元),104546,88367,70944,84451,60693,64930,48943,35757,36367,35463,28665,22841,10963,
投资收益(万元),7539,584,2546,-211,7262,14413,11777,2114,2342,0,--,0,--,
营业外收支净额(万元),-30,-308,128,207,1164,515,3724,759,801,764,358,--,-155,
利润总额(万元),104516,88059,71072,84658,61858,65445,52667,36517,37168,36227,29023,22683,10808,
净利润(万元),89503,71700,54982,62164,47987,50793,42761,28163,27491,26799,21525,16602,6534,
净利润(扣除非经常性损益后)(万元),82021,76552,55184,68421,47163,47923,33764,27005,25104,26061,21153,16566,5272,
经营活动产生的现金流量净额(万元),80989,79257,44959,60767,50306,48428,33316,45079,4448,14976,13843,24071,-4833,
现金及现金等价物净增加额(万元),-31424,39715,-35405,99734,67665,1971,-76125,1182,-49472,174300,2421,-580,4112,
总资产(万元),1113250,928140,792180,709274,552582,544915,461281,377980,321346,291149,91881,81691,79941,
流动资产(万元),514443,495855,509251,465766,308119,329085,280593,260035,240040,261188,75326,68509,67173,
总负债(万元),351606,245998,182779,135275,140940,147814,99882,81398,54910,27056,31726,43420,54661,
流动负债(万元),251603,153626,136699,134161,121079,134487,87643,62614,35110,27056,31726,43420,54661,
股东权益不含少数股东权益(万元),743059,664483,596544,562595,402263,389919,353935,291091,262960,260840,57347,35822,23267,
净资产收益率加权(%),12.54,11.21,9.49,11.92,12,13.71,12.74,10.17,10.67,18.56,46.21,57.09,27.32,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
