报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.08,0.11,0.1,0.14,-1.7,-0.68,0.52,0.41,1.24,1.43,0.44,0.12,0.21,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,6.57,4.36,2.93,2.59,2.57,2.41,3.56,3.64,5.65,2.78,2.03,1.55,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.67,1.67,3.29,0.08,-0.56,0.76,1.44,-1.21,-2.16,2.42,1.18,--,
主营业务收入(万元),638282,729234,599104,404735,354266,499736,656050,447550,685369,397446,265020,187657,211686,171991,117318,135415,169123,118446,51704,25047,
主营业务利润(万元),85419,91866,80147,47612,20232,49201,89712,57760,111500,47951,26580,18856,18241,14765,8981,7533,11434,17741,8843,3707,
营业利润(万元),1812,5299,7836,-26313,-82162,-46805,23568,9337,56072,31149,10357,3466,6429,4821,3409,2921,6067,12200,5730,1783,
投资收益(万元),-25,--,--,--,287,-27,--,--,--,--,--,--,--,0,0,0,0,0,--,--,
营业外收支净额(万元),2511,2103,-89,35104,1380,3628,6293,10899,3700,-72,24,19,--,0,-17,-12,-108,0,-339,-6,
利润总额(万元),4323,7402,7748,8791,-80782,-43177,29861,20235,59772,31077,10381,3485,6400,4801,3392,2908,6959,11818,5392,1864,
净利润(万元),4327,5949,5585,7555,-94300,-37637,24794,16786,50486,26779,8283,2267,3955,3034,2165,1303,4620,7487,3459,1238,
净利润(扣除非经常性损益后)(万元),-2960,132,147,-30180,-95894,-40638,18797,7154,26970,26841,8263,2253,3825,3054,2182,1292,5593,7743,--,--,
经营活动产生的现金流量净额(万元),101373,-39438,4602,68919,51768,-24085,46586,76576,27296,31287,61673,1551,-10566,14268,17959,-15162,-12790,12925,--,--,
现金及现金等价物净增加额(万元),-3079,32010,-13271,7448,-5444,-102658,42485,18487,-54129,2027,16926,4346,-2635,16409,-511,5135,13625,3062,--,--,
总资产(万元),1243059,1248517,1063973,976730,878014,882238,839477,691620,593274,205285,173797,158153,161903,145640,115885,126025,103956,46600,19474,11735,
流动资产(万元),695973,708498,534754,459986,390521,403567,440984,373763,380338,161527,129013,114777,119810,112968,90085,102170,80544,0,7566,7041,
总负债(万元),951554,959876,781063,700471,608208,517356,417922,419605,324199,123509,118801,109565,113707,100312,71249,80427,56845,32143,12262,8059,
流动负债(万元),914037,893730,743764,636215,557631,459459,392774,363089,276291,123209,118801,109565,109707,95312,67249,73427,49845,0,8382,6059,
股东权益不含少数股东权益(万元),285361,280799,274929,269223,262139,356482,410793,268180,266422,81776,54996,48589,48196,45228,44537,45498,47111,14800,7213,3676,
净资产收益率加权(%),1.53,2.14,2.05,2.84,-30.48,-9.85,7.33,6.31,22,39.16,16.04,4.7,8.42,6.81,4.84,2.83,12.95,71.05,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
