报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.65,1.07,1.65,0.98,0.66,0.5,0.41,0.18,0.69,0.92,0.52,0.46,0.99,0.34,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.74,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),5923368,7151452,7114388,4941768,2941822,2237593,1882420,1287401,1098009,874234,705657,693119,4240668,2974304,2078094,1918656,
主营业务利润(万元),307755,1171240,1423599,834049,367818,263251,204208,68375,46804,78294,48461,46606,721376,500763,343000,389248,
营业利润(万元),568171,1164490,1180651,683216,406481,269588,299947,95706,318399,504022,368024,287641,499787,306016,305875,274286,
投资收益(万元),962586,900321,832773,584786,483517,420980,399535,264392,465055,577903,438983,333309,84038,36834,93136,16297,
营业外收支净额(万元),61225,22223,16999,21856,34212,35771,-35375,4278,87330,48067,-44229,6164,4052,-3309,-1229,-40088,
利润总额(万元),629396,1186713,1197649,705072,440693,305359,264572,99984,405730,552089,323795,293804,503839,302707,304646,250536,
净利润(万元),661754,1090265,1078622,628822,423235,318589,266892,113358,427162,429412,202996,159690,347706,118497,151999,73228,
净利润(扣除非经常性损益后)(万元),384052,980311,1028926,610379,396969,277761,308597,113064,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-38057,-126812,1509788,549836,508183,110478,97839,95608,-28716,-62754,-4630,-12866,469615,516195,363780,221877,
现金及现金等价物净增加额(万元),-750136,-924578,2754255,413450,-206165,-105768,387394,-196856,159554,118120,701786,187533,272833,216974,79587,188066,
总资产(万元),13740953,13211973,11960242,8209222,6716580,6231836,5778990,4938173,4433702,3825019,3262240,2330856,2669111,2122255,1648786,1482635,
流动资产(万元),5686450,6621098,6448542,3497118,2800762,2697420,2651383,2027438,2189323,1960266,1746705,967239,1679318,1261743,967385,1051559,
总负债(万元),5495531,5419905,4918845,3725278,2772837,2620313,2372708,1737012,1420220,1245614,1122800,453781,1014836,904265,609722,631048,
流动负债(万元),4158535,4049937,3673932,2432172,1866673,2024543,1808290,886752,597171,422361,290465,302552,870929,853612,524912,619347,
股东权益不含少数股东权益(万元),8013409,7654983,6937024,4380213,3859262,3531927,3325781,3108985,2915877,2556147,1301204,1136315,977809,637203,542489,379563,
净资产收益率加权(%),8.46,14.97,21.49,15.39,11.43,9.27,8.28,3.68,15.65,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
