报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),1.01,1.32,0.84,0.18,0.05,1.02,1.53,0.17,0.03,0.16,-0.39,1.52,0.53,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.57,4.55,4.41,4.92,3.48,3.04,2.84,2.84,2.86,2.53,2.88,2.69,0.34,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.02,1.34,0.48,2.34,1.42,0.29,0.57,0.1,0.53,0.12,0.48,0.24,0.13,--,--,
主营业务收入(万元),478118,392117,364136,475149,267721,297592,316257,300791,260100,198429,232992,323182,271696,224089,210851,184379,123825,70459,58882,52258,45504,42543,40683,
主营业务利润(万元),80394,79340,58760,31101,26867,56225,73305,37619,25890,15212,20451,67763,39154,23493,22931,23179,16964,13372,12079,11021,9917,8724,7321,
营业利润(万元),36177,51749,33246,5370,-359,25483,38401,4514,-3785,-13499,-10707,37122,13409,7293,8175,7359,5315,5158,5235,4306,4384,2705,1441,
投资收益(万元),5639,9589,5130,653,202,1225,3095,1439,429,530,198,--,136,357,215,175,904,-280,-217,310,43,25,-88,
营业外收支净额(万元),-1293,-1266,-1457,1166,1505,607,460,-602,4080,17880,1251,-123,-224,-286,-389,-440,-727,-51,-177,-84,82,-280,-228,
利润总额(万元),34884,50484,31789,6536,1146,26090,38860,3912,295,4381,-9455,36999,13185,7485,8074,7190,5633,4941,4885,4601,4759,2616,1232,
净利润(万元),30006,39210,24899,5238,1057,20176,30279,3332,505,3078,-7819,30160,10503,5179,6034,6331,4379,3161,3747,3144,3716,2133,978,
净利润(扣除非经常性损益后)(万元),30271,35312,22614,4502,-79,20014,29935,3470,-2772,-10726,-8933,25223,10179,4336,5729,5700,3284,2891,3667,2965,--,--,--,
经营活动产生的现金流量净额(万元),40908,31012,51525,34880,22644,41734,64123,45378,-454,26489,9569,46255,28188,5756,11245,2013,9561,2086,7208,3520,1685,--,--,
现金及现金等价物净增加额(万元),30197,13030,-13857,14676,860,-704,1721,-14490,6839,-5473,-3570,12521,3171,-12949,-2104,1804,-1580,-827,-2602,22488,1390,--,--,
总资产(万元),430624,320668,295255,325472,312013,328678,327260,324382,349667,315957,328092,321920,231742,191537,181209,152958,122218,102960,77547,72558,38887,35834,25697,
流动资产(万元),227848,155229,111448,123626,100915,98627,93458,82614,100881,67569,71841,80085,65552,57240,62632,72449,55200,--,0,0,18435,15162,11730,
总负债(万元),222531,138421,138691,188005,182810,195358,206236,230530,256299,223242,231136,214654,154244,123211,116890,89640,63247,52686,32375,30134,26930,14804,11583,
流动负债(万元),197407,125792,127205,174144,165420,183349,200503,223901,241010,193561,143791,130793,109760,70073,69539,77274,61340,--,0,0,24174,11807,10245,
股东权益不含少数股东权益(万元),201500,182248,156565,137467,129203,133321,121024,93852,90442,90093,87287,97454,68831,60131,56218,56161,51446,45470,43182,40355,11927,21031,13967,
净资产收益率加权(%),15.62,22.76,16.83,3.93,0.81,15.77,28.33,3.62,0.56,3.46,-8.5,36.26,14.7,8.84,10.78,11.79,9.02,7.06,9.02,12.03,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
