报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.01,0.01,0.05,0.04,0.05,0.07,0.13,0.15,0.16,0.2,0.27,0.25,0.31,0.23,2.01,1.78,
每股净资产(元),--,--,--,--,--,--,--,--,1.46,1.34,2.39,2.22,1.36,1.05,6.36,4.34,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.03,0.17,0.2,0.12,0.22,0.3,2.63,0.8,
主营业务收入(万元),18807,12398,11829,15068,18802,26133,32743,28244,27736,25714,16604,15327,13572,11410,10454,9226,
主营业务利润(万元),3890,3510,4134,5907,7067,9351,10963,9299,8742,9218,6572,5202,4915,4313,4665,4189,
营业利润(万元),254,53,1029,796,1243,1403,2905,3118,3685,4615,2794,1401,2135,1745,2120,1989,
投资收益(万元),421,487,59,--,548,8,--,4,--,--,--,19,0,0,--,--,
营业外收支净额(万元),10,100,88,230,-8,302,392,434,556,107,439,1348,--,0,58,-22,
利润总额(万元),264,154,1117,1026,1236,1706,3296,3552,4241,4721,3233,2749,2449,1852,2177,1967,
净利润(万元),164,106,1013,798,1092,1421,2763,3129,3382,4037,2801,2479,2392,1749,2011,1784,
净利润(扣除非经常性损益后)(万元),-436,-474,-37,668,770,1348,2622,2958,3324,4001,2647,1499,2081,1616,1796,1619,
经营活动产生的现金流量净额(万元),-1183,2508,-585,3670,4820,1443,6817,2097,-616,3464,2105,1188,1723,2284,2628,797,
现金及现金等价物净增加额(万元),7879,-2051,-7810,3672,5498,2351,-560,-3887,-1742,454,-1594,7037,-729,761,707,664,
总资产(万元),46269,42785,43244,44017,44032,46585,44712,42488,42693,39324,33585,30609,21117,14577,10486,8028,
流动资产(万元),37385,34292,34247,27254,25829,27314,24700,28475,30806,29875,24347,22203,14097,11189,9163,7575,
总负债(万元),8735,5855,6645,8224,9037,12374,10841,10347,12649,11680,8948,7744,10621,6472,4130,3684,
流动负债(万元),8735,5843,6645,8114,8800,12094,10512,9917,12267,11247,8413,7308,8527,5978,4036,3684,
股东权益不含少数股东权益(万元),36869,36705,36599,35793,34994,34211,33828,32095,29996,27644,24637,22865,10497,8105,6356,4344,
净资产收益率加权(%),0.45,0.29,2.8,2.26,3.15,4.19,8.36,10.08,11.74,15.49,11.84,11.72,25.72,24.19,37.59,51.67,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
