报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.35,0.44,0.41,0.53,0.93,1.12,0.76,0.64,0.57,0.47,0.24,0.08,0.22,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.78,3.26,2.94,2.81,2.87,2.93,1.64,1.33,2.79,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.76,0.82,0.44,0.57,0.49,0.3,0.18,0.45,0.88,
主营业务收入(万元),1078773,1100507,1017723,948573,848110,553513,455234,409075,393346,189536,135478,144469,174563,145879,104028,72430,53266,
主营业务利润(万元),211935,222850,199786,219935,200466,125034,88033,77976,63022,33966,20640,15118,21855,17210,15370,14885,14684,
营业利润(万元),82117,111174,119220,127094,107066,57510,42370,37003,32694,17793,8842,2341,9145,6305,6032,9157,10239,
投资收益(万元),-144,7922,769,-3468,3552,872,1655,1232,1307,-139,-718,1897,127,0,--,--,--,
营业外收支净额(万元),15886,14108,399,6305,6397,3848,1979,639,637,820,662,372,251,369,--,--,--,
利润总额(万元),98002,125282,119619,133398,113463,61358,44349,37642,33331,18613,9504,2713,9396,6761,6041,9181,10198,
净利润(万元),76932,95870,90056,95796,79758,43516,29727,24830,22392,13276,6739,2154,6364,5662,5493,9095,9055,
净利润(扣除非经常性损益后)(万元),57463,73368,76960,89076,55122,44223,24352,23244,15266,12306,6149,1025,6098,5318,5383,9031,9061,
经营活动产生的现金流量净额(万元),138736,131645,96955,134341,122022,84248,54792,61583,29730,23368,12483,16170,13968,7848,3197,8107,6148,
现金及现金等价物净增加额(万元),27801,117673,377,-4374,10509,15953,9360,18052,-10156,932,-3336,-3443,-8861,26916,-6179,4450,2181,
总资产(万元),1398893,1339290,1004914,928854,884620,506214,421263,302985,257014,155730,154280,149250,166544,147824,103387,88212,54035,
流动资产(万元),701044,672975,511623,450699,439823,252324,212549,176834,147076,86433,79157,66897,91040,93937,51091,39330,25580,
总负债(万元),732810,655376,351556,353288,413607,265454,214223,113449,78164,50128,60702,61307,76518,66198,67753,57807,29619,
流动负债(万元),573366,451929,272030,269524,263321,195148,150380,74107,63930,49952,52516,61257,62724,60249,53326,31860,19832,
股东权益不含少数股东权益(万元),615082,633054,600917,530384,410098,195733,166720,153808,147594,92742,83735,79823,81724,75710,29297,23784,19557,
净资产收益率加权(%),12.36,13.93,15.96,20.53,23.99,23.71,18.14,15.89,15.25,15.05,8.29,2.68,8.07,16.27,20.71,38.39,58.91,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
