报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.07,0.07,0.06,0.06,0.06,0.05,0.08,0.09,0.1,0.19,0.11,0.02,0.19,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.66,3.66,3.57,3.46,3.48,2.61,4.51,4.26,3.97,1.85,--,1.78,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.31,0.61,0.11,0.19,0.64,-0.19,0.57,1.54,0.07,0.28,1.05,0.69,
主营业务收入(万元),104142,118208,106588,97676,99627,111375,132497,149528,152765,130313,109069,97283,133389,133565,117234,94042,78470,60803,62392,56359,
主营业务利润(万元),14854,13545,14366,13533,10339,9634,10567,10636,11627,13489,9250,2990,10472,13800,11978,13805,9328,7858,7557,5299,
营业利润(万元),11545,9700,9611,8391,4671,4333,4163,4138,4285,7919,4487,1214,8381,11425,10024,10071,5949,5900,5824,5454,
投资收益(万元),--,--,--,--,--,525,--,--,--,--,0,--,6,10,20,40,50,40,20,--,
营业外收支净额(万元),27,-2,168,-72,388,19,3,3,122,-44,-4,19,--,-225,-209,-153,-135,0,-118,--,
利润总额(万元),11572,9698,9780,8318,5059,4352,4166,4141,4407,7875,4483,1234,8381,11220,9835,10045,5908,5894,5726,5316,
净利润(万元),5493,5363,4409,4654,1856,1505,2484,2930,3301,6081,3456,718,5770,7552,6993,7169,4135,3939,3815,3557,
净利润(扣除非经常性损益后)(万元),5217,5031,4284,4188,1499,971,2338,2840,3200,6118,3460,703,5564,7545,6993,7110,4106,3885,--,--,
经营活动产生的现金流量净额(万元),21439,4240,4771,14993,21325,12769,10168,18273,9931,19450,3601,6054,20344,-5518,9049,24411,1139,2871,--,--,
现金及现金等价物净增加额(万元),17065,-3279,2459,13942,22086,8454,5631,15414,-2471,11790,-3078,-10305,29227,-1621,-11588,-636,20222,-2761,--,--,
总资产(万元),179062,176697,174999,169714,161567,155405,152019,154528,154094,156078,152432,153084,153809,133629,117646,122071,105905,49165,43232,28051,
流动资产(万元),153105,146535,143118,133316,120407,107671,100853,96127,89199,84700,74124,69341,80470,56038,40732,45954,48355,0,20222,--,
总负债(万元),21003,21557,25491,21452,19116,15845,13901,18611,20337,22896,22880,27648,27319,45208,32711,41217,36341,26421,20340,--,
流动负债(万元),21003,21557,25491,21452,19116,15845,13901,18611,20337,22896,22880,27648,27319,45208,32711,38467,31582,0,12451,--,
股东权益不含少数股东权益(万元),134306,130806,127037,124223,120207,118830,118919,118029,116694,116581,113690,110233,111110,74255,71437,67492,62886,19061,19162,18414,
净资产收益率加权(%),4.15,4.16,3.51,3.81,1.55,1.27,2.1,2.5,2.84,5.31,3.09,0.65,6.24,10.47,10.17,11.01,7.54,18.64,18.77,17.56,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
