报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),0.78,0.8,0.54,0.43,0.85,0.9,0.85,0.77,0.72,0.86,0.77,0.69,0.52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.71,4.19,3.62,3.05,2.51,1.97,1.63,1.57,1.36,1.16,1,0.81,1.26,1.96,2.32,2.29,2.27,2.59,2.02,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.15,0.32,1.01,0.22,0.45,0.14,0.21,0.27,0.28,-0.04,0.08,0.12,0.07,0.05,--,--,--,--,--,--,--,
主营业务收入(万元),684904,547110,477578,396027,393768,407190,358129,363848,314546,258144,227316,214681,182865,152185,133682,131149,96472,63970,39645,23129,21396,29534,45529,52947,51199,58189,87572,62698,41841,
主营业务利润(万元),203988,151134,125685,112926,105482,111890,84292,73382,73422,65039,57146,55106,43233,35728,29258,26546,21161,15231,9934,-178,642,2706,99,248,-1246,2117,7619,0,0,
营业利润(万元),100377,78535,50708,33033,30061,31076,28117,25791,24344,21236,18759,19011,15194,7566,7007,6733,6124,4706,3762,-9920,-18584,-5878,495,366,-1250,0,7876,0,0,
投资收益(万元),105,803,916,-979,3668,1354,6158,566,1157,1796,760,1297,491,1640,363,123,11,438,82,-463,65,-1108,185,50,305,450,60,0,0,
营业外收支净额(万元),-123,-1838,-435,8081,8155,5178,4909,5224,4751,3922,3417,1735,--,-114,322,-4,-15,0,2,-1262,22,0,0,0,0,-1142,0,--,--,
利润总额(万元),100254,76698,50273,41114,38216,36255,33026,31015,29095,25158,22176,20746,16684,9290,7826,6881,6131,5155,3846,-11644,-18490,-7528,595,543,-773,1975,7729,4519,4245,
净利润(万元),87934,66912,42528,33566,31238,32170,29011,26099,24558,22570,20175,18129,13690,8635,6519,5415,5393,5274,3854,-11620,-18283,-7508,538,542,-904,1912,5303,3841,3608,
净利润(扣除非经常性损益后)(万元),83792,60397,38998,24977,23729,28404,25800,22334,20430,19454,17309,16969,12376,7341,6183,5401,5369,4859,3774,-9927,-18283,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),88703,96459,77490,82661,27387,23117,19751,5635,5140,8440,26458,5759,11846,3639,5466,7005,7430,-913,2131,3162,1793,1441,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-78283,23888,178608,6893,114806,122,10770,-6892,-2483,-690,20415,1177,8276,3939,-81,5543,3707,955,2247,-4305,311,1199,--,--,--,--,--,--,--,
总资产(万元),1026768,944542,862242,683809,637702,517166,407655,321664,282701,249214,200539,179864,139868,107350,87294,70258,60301,44112,32180,64379,74660,94778,99173,101469,94459,114346,79928,37067,33033,
流动资产(万元),718364,686375,666147,510137,509758,433386,351184,297084,265225,230393,181715,159712,121915,91134,72138,54414,43885,0,0,0,0,62944,65600,68892,67317,92944,59659,27538,24365,
总负债(万元),299859,267395,371282,259064,240317,254678,233315,169835,151489,134891,102399,96576,71725,52812,42537,26660,22771,12903,5758,42980,41641,43160,38132,41266,34874,52708,46620,22088,23998,
流动负债(万元),286289,258486,233859,249590,229131,243806,226097,165713,148833,131772,99019,93460,69398,50500,40392,24858,21421,0,0,0,0,39897,32207,41071,34092,45032,37754,15942,20542,
股东权益不含少数股东权益(万元),706460,661415,478351,414902,391461,255007,168300,147332,126453,109761,95018,80098,65837,51751,42632,41198,35774,30338,26288,21330,32925,51390,60761,60113,59496,61637,31969,14979,9535,
净资产收益率加权(%),12.7,11.73,9.86,8.36,10.99,14.23,18.5,19.18,21.03,22.33,23.27,25.08,23.21,18.3,15.55,14.07,16,18.19,17.27,-42.83,0,-13.62,--,0,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
