报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.14,0.19,0.21,0.05,0.28,0.51,0.6,2.15,4.72,1.49,0.18,0.26,
每股净资产(元),--,--,--,--,--,11.66,11.36,21.87,7.36,2.65,1.16,0.98,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.44,0.15,-0.17,3.14,2.18,0.06,0.24,
主营业务收入(万元),32138,22817,17721,10133,12037,14988,13508,17731,32287,11792,2870,2949,
主营业务利润(万元),13616,11472,8334,3751,5547,6902,7548,11028,25162,8769,1817,1588,
营业利润(万元),6602,6136,3494,-269,2447,5284,6834,9850,20663,6523,772,717,
投资收益(万元),1990,3163,1939,2512,710,-39,-30,-21,-21,-18,-24,33,
营业外收支净额(万元),293,119,317,869,2617,608,273,694,209,45,19,474,
利润总额(万元),6895,6255,3812,600,5064,5892,7106,10544,20872,6567,791,1191,
净利润(万元),5501,5124,3384,755,4447,5094,6059,9019,17774,5612,687,994,
净利润(扣除非经常性损益后)(万元),3682,3699,2001,21,2495,4580,5832,8430,17592,5574,671,565,
经营活动产生的现金流量净额(万元),27864,12983,2252,3306,2749,4472,1472,-865,11831,8201,216,890,
现金及现金等价物净增加额(万元),42576,11252,-1765,1457,-24020,21918,-15053,12702,7347,6012,-219,-205,
总资产(万元),221214,147369,134541,128507,129943,126525,120576,114272,36455,16532,6072,5182,
流动资产(万元),118100,104274,94260,89757,91926,105775,104403,42067,26339,11388,2856,2234,
总负债(万元),83944,25811,10780,7361,7712,9278,6411,4356,8698,6550,1702,1499,
流动负债(万元),37751,7286,5852,2960,3924,5283,2977,2767,7884,6520,1702,1486,
股东权益不含少数股东权益(万元),121972,118663,121289,118870,119724,117248,114164,109916,27756,9982,4370,3683,
净资产收益率加权(%),4.6,4.19,2.82,0.63,3.76,4.41,5.41,15.69,94.2,78.2,17.06,31.43,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
