报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.07,0.2,0.49,0.96,2.07,2.95,0.57,0.44,0.81,0.88,1.3,
每股净资产(元),--,--,--,--,8.89,7.06,4.49,4.4,5.32,4.89,7.53,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.93,2.35,0.57,0.63,0.45,0.75,3.27,
主营业务收入(万元),163798,126485,153530,121875,132833,150013,60881,51813,43088,40225,43313,
主营业务利润(万元),40941,34279,44858,46644,51104,63937,22667,17657,15203,16680,18934,
营业利润(万元),4802,6744,13710,22129,26664,41256,7579,5611,7402,8560,11734,
投资收益(万元),387,244,878,601,97,2,-2,--,17,--,--,
营业外收支净额(万元),-339,-365,-2,2585,2747,-0,357,970,1274,218,229,
利润总额(万元),4463,6379,13708,24715,29412,41256,7936,6581,8676,8778,11964,
净利润(万元),2521,4442,11054,20906,24842,35412,6816,5312,7279,7180,10133,
净利润(扣除非经常性损益后)(万元),278,1631,8465,18226,22322,35343,6466,4487,6179,--,--,
经营活动产生的现金流量净额(万元),16302,2131,2696,17077,23167,28223,6819,7527,4021,6755,16375,
现金及现金等价物净增加额(万元),-31806,-14888,31089,40998,-14734,21074,3937,1065,-2052,-2223,12078,
总资产(万元),314203,285555,298716,261741,187557,166056,97382,79234,71204,65361,61986,
流动资产(万元),254037,224630,244015,229014,163032,147598,80068,61494,53780,50179,52147,
总负债(万元),111444,84566,101231,76515,80818,81318,43531,30727,23313,21327,24322,
流动负债(万元),104516,78393,94799,71910,76472,77540,39786,26795,20081,19726,23491,
股东权益不含少数股东权益(万元),195746,194269,190993,185225,106739,84739,53851,48507,47891,44034,36888,
净资产收益率加权(%),1.29,2.31,5.92,13.02,26.24,50.93,13.36,11.02,16.12,19.31,31.83,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
