报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),-0.34,0.14,0.19,0.15,0.27,0.13,0.14,0.13,0.16,0.31,0.44,0.34,0.32,0.13,
每股净资产(元),--,--,--,--,--,3.28,3.18,3.06,2.98,5.65,2.02,1.58,3.93,2.26,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.18,0.06,0.15,-0.08,-0.08,0.05,0.51,1.22,0.33,
主营业务收入(万元),85170,90599,73885,55994,38882,17650,15124,16054,17809,17589,15861,12735,7640,3769,
主营业务利润(万元),28574,32125,25966,19524,15161,8044,7075,6037,6770,6192,5712,4063,3484,1279,
营业利润(万元),-22712,11052,14089,8107,5754,2950,3053,2833,3720,3144,3701,2723,2343,821,
投资收益(万元),1308,2549,894,488,80,-131,-48,--,--,--,0,--,--,--,
营业外收支净额(万元),16,-66,-30,1878,1048,49,273,171,300,332,205,271,227,220,
利润总额(万元),-22696,10986,14059,9985,6802,2999,3326,3005,4020,3476,3906,2994,2570,1041,
净利润(万元),-23376,9493,12087,8459,5783,2506,2801,2533,3251,3001,3290,2532,2283,941,
净利润(扣除非经常性损益后)(万元),-27412,5929,9628,7555,5378,2462,2569,2388,2996,2719,3116,2301,2079,743,
经营活动产生的现金流量净额(万元),8344,22037,14116,14192,12884,3575,1212,2913,-1523,-800,337,3855,2897,627,
现金及现金等价物净增加额(万元),-12788,6202,-6684,20206,5655,-1568,-6868,-4358,-6673,27046,-1017,2363,4597,466,
总资产(万元),394714,410006,275410,253255,149816,75060,68108,62920,61724,60142,19779,18087,14066,6078,
流动资产(万元),168285,221642,123821,119190,77640,38463,38969,40544,46408,49726,13522,12584,9805,3070,
总负债(万元),102068,89567,68848,57157,24330,8594,4280,1525,1916,3639,4577,6186,4706,1738,
流动负债(万元),77290,82396,65666,54394,23385,7223,3262,1175,1916,3639,4577,6186,4706,1584,
股东权益不含少数股东权益(万元),292487,320286,206408,195850,124622,65698,63606,61188,59655,56458,15163,11874,9339,4301,
净资产收益率加权(%),-7.6,3.27,5.85,6.31,5.71,3.88,4.5,3.76,5.59,6.09,24.34,23.82,34.55,24.29,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
