报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.09,0.67,0.1,0.09,0.11,0.21,0.22,0.11,0.08,-0.04,0.05,0.13,0.16,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.66,2.58,2.63,2.65,2.53,2.5,2.11,1.93,1.98,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.07,0.2,0.02,-0.05,0.96,0.12,0.2,0.41,0.4,
主营业务收入(万元),287866,226036,162147,145953,142650,94148,70215,46166,25527,26565,40047,49837,45127,12315,9529,12168,10653,
主营业务利润(万元),50410,35155,43281,36728,38888,24512,23352,10634,8871,5525,10220,14225,14168,4504,4713,6963,5055,
营业利润(万元),15030,76391,14606,11199,13350,8381,8415,4683,3943,1479,3842,7407,7784,530,2172,3761,2605,
投资收益(万元),25501,89188,-25,329,278,196,120,20,17,113,21,20,12,1298,825,459,329,
营业外收支净额(万元),1584,79,748,1653,201,1690,335,-3,-72,-53,779,28,13,4,-4,8,21,
利润总额(万元),16614,76470,15354,12851,13551,10071,8750,4680,3871,1426,4621,7435,7798,1832,2992,4228,2956,
净利润(万元),9470,48726,7155,6680,8345,6502,6323,2436,1678,-908,1138,2700,3466,1514,2826,3887,2704,
净利润(扣除非经常性损益后)(万元),-16555,-18703,6291,5036,7886,5103,2491,2433,1757,-846,546,2640,3379,1508,2831,3880,2527,
经营活动产生的现金流量净额(万元),22130,6900,15238,-3635,8967,-6779,8480,9566,-1576,4234,453,-1159,20641,2668,3169,6564,6400,
现金及现金等价物净增加额(万元),24195,-44235,32432,-9799,-4410,9572,7400,11845,-7212,-3162,-9523,-4089,-4308,41797,-5531,-1536,7259,
总资产(万元),619161,413048,477870,397050,404053,387487,210643,116617,105809,113185,127209,123909,125531,118967,48610,54650,54000,
流动资产(万元),357136,271852,318580,245819,241219,218772,124023,79695,68602,79013,93117,89881,91417,87039,2656,7920,9866,
总负债(万元),363626,201282,285079,212120,202071,195727,76538,32004,24073,33848,46571,42426,47609,42129,14838,23706,22212,
流动负债(万元),285480,200764,267249,169798,156543,156069,50136,29581,21793,31685,44983,41213,46802,17213,14816,7684,6212,
股东权益不含少数股东权益(万元),230945,198474,154731,149438,167558,159061,107383,58697,57223,55546,56454,57036,54336,53781,33751,30925,31720,
净资产收益率加权(%),4.15,27.94,4.71,4,5.11,5.71,8.22,4.2,2.98,-1.62,2.01,4.85,5.94,3.72,8.74,11.55,8.21,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
