报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),-0.56,-0.33,0.12,0.12,0.12,0.08,0.09,0.07,0.07,0.13,0.08,0.11,0.17,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.99,1.94,1.8,1.73,1.63,1.46,1.52,2.21,2.17,2.21,3.88,1.55,1.47,0.58,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.31,0.6,-0.44,0.4,0.42,-0.33,-0.03,0.25,-0.42,-0.66,-0.02,0.03,0.01,0,
主营业务收入(万元),13587,28322,34300,30276,29619,18663,16216,25483,20961,20643,17353,17276,16593,14315,27206,37571,32118,27612,19717,20026,23559,18582,
主营业务利润(万元),5053,19499,25488,24643,19371,5147,5693,9312,6902,6806,5587,4539,4939,2819,3249,8880,6081,6129,4262,4891,4583,2974,
营业利润(万元),-6590,-4140,1826,6296,3271,2864,1171,937,992,1098,1037,877,2176,19,-7618,986,110,3356,2298,1667,940,841,
投资收益(万元),2066,2610,5049,895,1953,10222,4517,1298,2036,591,-5,30,566,45,-1011,27,-2,14,33,44,25,13,
营业外收支净额(万元),-171,-28,405,-3846,-566,-208,316,71,132,425,92,575,--,-578,-209,-14,-9,-23,3,0,54,0,
利润总额(万元),-6761,-4168,2231,2449,2705,2656,1487,1008,1124,1523,1130,1453,2202,-515,-8832,1010,169,3461,2587,1721,1050,863,
净利润(万元),-9293,-5504,2006,2071,1992,1251,1266,895,864,1624,1028,1362,2073,-508,-8581,213,101,2020,1779,1185,1050,863,
净利润(扣除非经常性损益后)(万元),-11417,-2578,-1348,3768,758,-5947,-2472,351,-769,740,983,658,1464,-738,-8093,219,38,2035,1523,0,--,0,
经营活动产生的现金流量净额(万元),-11534,-19396,17567,-6042,-11854,-6360,138,728,3875,7595,-5514,5017,5266,-4161,-407,3142,-5295,-8348,-194,125,-1079,0,
现金及现金等价物净增加额(万元),15431,-31606,11824,10282,-29969,43402,261,-1527,1073,-1574,-5279,4393,3480,-1101,-4468,-246,-4945,-4016,18407,-567,5563,0,
总资产(万元),75233,94218,126943,119585,86387,90258,88797,55881,55542,52647,45382,34641,29151,26311,48487,54671,54480,51220,35025,13195,14382,9402,
流动资产(万元),73411,81281,89495,71943,37565,69930,68399,33434,34518,24519,27889,24543,18574,17312,40134,45398,45589,43576,0,0,8322,7452,
总负债(万元),17336,27037,52698,46964,15877,20461,22756,29598,30157,27720,19073,12031,8402,7841,24686,21378,22035,17480,7571,5446,7037,6482,
流动负债(万元),17336,27037,52698,43343,15263,20435,22747,29590,30120,27682,19054,11833,8402,7841,21386,17078,17035,12480,0,0,7037,6482,
股东权益不含少数股东权益(万元),57897,67190,72369,71360,70243,69548,65895,26028,25101,24398,22774,21828,20521,18440,19134,27885,27333,27896,27136,7749,7346,2920,
净资产收益率加权(%),-14.86,-7.95,2.79,2.93,2.85,1.85,3.49,3.5,3.38,6.89,4.6,6.43,10.57,-2.69,-36.37,0.78,0.36,7.18,10.84,14.93,--,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
