报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),1.28,1.24,1.07,0.5,0.33,0.38,0.69,1.19,1.21,1.1,0.88,0.85,0.74,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.57,2.85,2.91,2.77,3.16,1.86,2,2.58,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.93,1.45,1.12,1.73,0.61,0.84,1.64,1.35,
主营业务收入(万元),1915500,822967,758882,550079,558665,625388,622101,687011,650247,567233,478944,388309,261123,188610,158858,88477,
主营业务利润(万元),408877,271973,240056,136815,114892,136889,152489,228095,226652,214847,141705,120144,78061,69616,66279,31022,
营业利润(万元),325497,242087,206927,97414,65153,77831,107175,182075,192584,179085,109152,88491,55070,46113,50193,17122,
投资收益(万元),12079,15686,3336,2765,8210,10995,13765,11812,17261,9172,4079,3666,2324,521,-90,-8,
营业外收支净额(万元),-3788,-3665,-174,-1994,-1364,-2858,-1018,0,565,971,15976,-490,--,--,--,--,
利润总额(万元),321710,238422,206754,95420,63789,74973,106157,182075,193149,180056,125128,88001,55142,46558,50057,17059,
净利润(万元),246649,202703,175461,82396,53384,62532,91359,157226,160035,145559,97768,72003,46394,39524,45181,15200,
净利润(扣除非经常性损益后)(万元),235025,189880,168948,84169,54649,41544,92224,157144,159490,144582,83901,72401,46361,39551,45274,15221,
经营活动产生的现金流量净额(万元),346203,179212,206781,105338,196346,140494,154101,132996,123324,192686,123957,146812,39890,48638,64338,30973,
现金及现金等价物净增加额(万元),-49829,-8126,47795,16205,39068,11814,21362,10662,-29513,2762,8240,14052,-812,2278,10693,-783,
总资产(万元),3382100,1771572,1471747,1395109,1407999,1393577,987573,898765,805915,746356,461091,398880,352454,300569,229922,167638,
流动资产(万元),787612,660711,566696,437682,411698,350842,307451,265687,205562,163432,144231,122737,113543,77704,61159,43262,
总负债(万元),1507737,535436,385837,439501,520209,550422,353982,330298,318544,354606,131865,159934,144423,192783,150390,107660,
流动负债(万元),1025170,359628,352242,390907,443871,387609,335037,219585,197038,214651,93216,106513,85968,114870,81258,57282,
股东权益不含少数股东权益(万元),1614833,1229412,1079854,950364,882839,838115,628240,563156,473753,377574,321360,235730,206623,107172,78615,59352,
净资产收益率加权(%),15.87,17.56,17.43,9,6.19,7.52,15.34,30.03,38.09,38.5,35.15,31.22,28.57,44.29,67.59,30.64,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
