报告日期,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.61,0.54,0.45,0.61,0.6,0.55,0.47,0.54,0.6,0.81,0.87,0.72,0.49,0.42,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.27,4.61,5.33,4.91,4.42,4.2,3.92,3.81,3.64,2.06,1.44,1.07,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,1.08,0.89,0.84,1.09,0.61,0.69,0.48,0.52,0.71,0.55,--,
主营业务收入(万元),273750,259972,233227,200824,190419,178387,166845,161846,152101,151309,127639,105458,121943,104557,71890,61081,48508,43100,35859,24708,
主营业务利润(万元),64932,61217,49712,43940,42865,36887,30887,32768,33187,29713,25064,23697,20636,16167,11825,10456,9328,9237,7597,4792,
营业利润(万元),34834,30792,26134,24251,22869,20093,16523,19218,18995,16027,13148,12146,8303,6943,6193,5388,5103,5049,3969,2374,
投资收益(万元),1216,1068,1125,505,--,369,203,266,--,137,66,34,-144,33,0,--,--,--,-180,10,
营业外收支净额(万元),106,46,472,379,1446,1185,1389,1388,2227,1361,1165,79,119,--,-24,-12,14,-23,0,66,
利润总额(万元),34940,30838,26606,24631,24316,21278,17911,20606,21222,17388,14313,12225,8421,6917,6212,5390,5118,5026,3895,2473,
净利润(万元),30303,26912,22532,20548,20271,17854,15449,17627,17877,14784,12124,10069,6805,5381,4726,4411,4368,4276,3534,2127,
净利润(扣除非经常性损益后)(万元),27568,23830,20246,18735,18817,16594,14126,16227,16041,13528,10974,9601,6875,4862,4296,3871,4303,--,0,--,
经营活动产生的现金流量净额(万元),54862,42843,32383,27730,28063,24770,18782,11752,18564,19738,12546,11626,15120,8396,6481,4461,4830,4935,3866,--,
现金及现金等价物净增加额(万元),26319,1031,13896,-27762,5462,10641,-10436,-18769,40095,3723,-145,1093,5103,17389,-738,-8507,12070,2040,25,--,
总资产(万元),295463,254585,253688,240128,227693,207827,196605,189486,183158,131374,110394,97500,91060,84580,56530,49132,47996,25461,22139,18733,
流动资产(万元),190345,160257,165994,158922,144545,126635,122279,124959,128089,82967,74016,63619,56884,56097,28264,23951,27537,13201,9287,7905,
总负债(万元),92315,65068,66377,60491,52117,44564,40548,38864,41723,44765,33308,27648,28090,25590,19009,12795,13212,11006,10987,9456,
流动负债(万元),87494,59462,60546,54327,46171,40350,36128,34336,37767,43265,33308,27648,28090,25590,18829,12795,13192,9508,9313,9456,
股东权益不含少数股东权益(万元),199112,185799,183846,176426,172673,160637,153806,148270,139025,84348,75087,68388,61567,57817,36600,35620,34041,14455,11153,9277,
净资产收益率加权(%),16.19,15.17,12.78,12.16,12.31,11.54,10.45,12.56,16.77,18.99,17.29,15.64,11.48,12.07,13.55,13.02,18.69,32.17,32,25.9,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
