报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.22,0.17,0.17,0.1,0.04,0.11,0.48,0.79,1.09,1.82,1.53,1.46,
每股净资产(元),--,--,--,--,--,1.83,3.59,6.54,12.1,7.79,5.97,23.52,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.36,0.74,1.47,1.11,3.79,1.53,9,
主营业务收入(万元),80634,70867,64265,55341,41740,42176,47657,35005,23624,17845,10293,9208,
主营业务利润(万元),39506,34108,32481,26500,20087,21779,31331,23282,15651,11943,6566,5855,
营业利润(万元),18908,14412,14592,7715,1885,7794,19418,16143,9996,7965,4322,3670,
投资收益(万元),--,52,19,228,--,--,--,--,--,13,--,--,
营业外收支净额(万元),-29,-27,-71,360,943,1113,610,368,207,36,124,-53,
利润总额(万元),18878,14385,14521,8075,2827,8907,20028,16511,10202,8001,4447,3616,
净利润(万元),16654,12794,12581,7067,2621,7761,17110,14172,8771,6097,3587,2920,
净利润(扣除非经常性损益后)(万元),14691,10755,11899,6570,1860,6845,16606,13859,8596,6060,3204,2646,
经营活动产生的现金流量净额(万元),49631,59344,40303,34066,25659,26011,26713,26420,10001,12711,5137,4499,
现金及现金等价物净增加额(万元),-9116,5220,5653,-12179,30001,1068,-5847,-11325,38551,3277,-141,558,
总资产(万元),365187,369020,379210,373983,382134,326742,267656,221941,178015,85724,44728,22735,
流动资产(万元),59468,64044,68860,60908,75458,45670,32650,38227,47143,7089,2174,4345,
总负债(万元),152738,164207,179659,182902,245492,190497,133769,104265,69111,59635,24737,10976,
流动负债(万元),63425,80935,136950,112559,185231,106292,40868,51408,22196,16798,9303,8864,
股东权益不含少数股东权益(万元),210936,203381,198171,189761,132207,131747,129386,117676,108904,26089,19992,11760,
净资产收益率加权(%),8.07,6.37,6.49,4.64,1.99,5.94,13.95,12.56,11.73,26.46,26.31,28.35,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
