报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.03,0.27,0.2,-0.82,-0.54,0.05,0.5,1.5,1.56,0.04,0.17,0.1,0.05,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.83,2.51,2.4,2.22,2.09,2.03,2.05,2.02,3.51,1.13,1.64,1.14,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,2.08,0.33,0.37,0.71,0.39,-0.35,0.1,0.13,0.07,0.78,0,0.43,
主营业务收入(万元),590261,786122,683434,518105,462430,748084,1116584,1279928,950221,24290,32313,30540,19855,21598,24144,26159,17342,10048,10005,5869,
主营业务利润(万元),138330,231012,215981,15861,1971,169845,309592,395025,324248,9568,14863,12412,7555,4226,3849,3645,3926,3704,4126,2909,
营业利润(万元),-17208,91965,44214,-182971,-123378,29221,166042,239856,189836,1497,6053,4773,2639,1121,886,996,1439,1834,1648,1385,
投资收益(万元),8131,--,-9145,-12127,-6052,-2211,2325,-491,0,2283,0,--,50,75,58,0,0,0,26,39,
营业外收支净额(万元),12788,935,308,-28677,-22133,-13728,1304,465,-924,612,617,29,--,-7,-2,-1,-19,0,0,0,
利润总额(万元),-4420,92900,44521,-211648,-145512,15493,167346,240321,188911,2109,6671,4802,2617,1223,980,1029,1465,1685,1675,1421,
净利润(万元),7686,65128,48039,-196263,-128833,11057,119363,178855,128254,509,2190,1298,584,506,457,840,1184,1392,1362,1438,
净利润(扣除非经常性损益后)(万元),6782,64681,50007,-167569,-104291,19478,120948,123925,130796,-1286,1989,1303,583,401,409,754,1133,0,0,0,
经营活动产生的现金流量净额(万元),155910,222348,139733,26067,-13215,9779,73042,406418,173495,4264,4695,9094,5015,-4416,1308,1637,502,3199,0,0,
现金及现金等价物净增加额(万元),21733,193889,117925,25718,1467,-30808,-281646,185922,78487,-1518,5445,8356,3490,-14884,7278,2522,18366,3682,0,0,
总资产(万元),1847824,1737164,1644094,1456781,1557404,1618328,1543494,1654629,1047481,36022,48338,41198,34191,29630,41533,40079,32167,10228,7574,5304,
流动资产(万元),919038,779799,687564,459837,494383,587933,581726,770817,439670,36022,45399,38121,30905,28145,39852,38574,30119,9468,6740,4372,
总负债(万元),1126379,881386,944152,792684,695130,603834,473917,623488,516092,4050,10344,6488,4084,1883,14123,14088,7185,5602,3116,2208,
流动负债(万元),1001017,843216,859546,699453,507683,453868,384666,497628,337407,3595,9215,5761,3347,1254,13568,13571,6638,5216,2907,2194,
股东权益不含少数股东权益(万元),735744,852024,703532,661454,849142,985162,1038144,1000782,486341,31972,30548,28358,26598,25878,26182,25728,24888,4626,4458,3096,
净资产收益率加权(%),0.13,8.35,7.01,-26.13,-14.07,1.11,11.71,19.24,30.57,1.66,7.44,4.69,2.22,1.95,1.75,3.32,11.62,27.01,36.07,79.51,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
