报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.95,0.72,0.67,--,0.53,0.48,0.44,0.35,0.31,0.35,0.32,0.05,0.24,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.38,3.13,2.88,2.87,2.63,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.63,0.05,0.89,0.04,0.01,--,--,--,
主营业务收入(万元),84844035,73771385,68994486,--,62108831,61032806,55879866,48268840,45970134,47312222,34597362,23461928,18050682,15951847,11579779,9053057,
主营业务利润(万元),7797115,6750497,6064977,--,4705875,4721052,3899273,3592686,3285812,2721057,2048040,1724807,1319633,1223898,949692,781262,
营业利润(万元),3188205,2269626,1924763,--,1567101,1480954,1236071,974549,902441,1013050,803319,161274,402453,277084,94917,47169,
投资收益(万元),570925,473403,161355,--,95601,69997,108193,102409,8043,92809,28737,24184,111274,18864,-11051,-7903,
营业外收支净额(万元),-55001,1483,29593,--,63562,50382,115008,84538,57586,38434,61134,32047,30433,18703,-11676,-7855,
利润总额(万元),3133204,2271109,1954356,--,1630664,1531335,1351079,1059087,960026,1051484,864453,193320,432886,295788,83241,39314,
净利润(万元),2367757,1719814,1606683,--,1225767,1035997,937463,735474,669002,748849,688695,111519,316331,164628,31967,34810,
净利润(扣除非经常性损益后)(万元),1789352,1586347,1579682,--,1115510,980443,803035,630984,631287,661445,523609,454967,93018,132406,36944,44132,
经营活动产生的现金流量净额(万元),2219779,1196170,3317407,--,3055793,1944630,799717,-418577,-1348035,96173,1886138,78011,2144,802034,378570,-188689,
现金及现金等价物净增加额(万元),2041797,107935,185786,--,2462485,-697932,789497,750932,532662,542859,243038,-992581,2698750,1359819,343511,-8581,
总资产(万元),105618593,94267610,84408353,75450927,71366771,68304724,62820053,55072808,46873210,38930635,31178113,25209573,21521272,14342779,10374109,8519416,
流动资产(万元),70953048,65168164,66008386,59490849,56540969,54530254,50288885,43466394,35990217,29847160,23723213,19229727,17199011,11776040,8129039,6455847,
总负债(万元),81071093,72053207,67436391,60535007,57426658,57398342,53140054,46216510,38738197,31541447,24542180,19100087,15628325,13357295,9532344,7798133,
流动负债(万元),67603419,62246061,58171628,50660366,47044726,47114004,42024288,36612005,30557104,26440013,21010430,16555016,13648383,11868248,8151630,6359002,
股东权益不含少数股东权益(万元),22145784,19178233,15538062,14033382,13058699,9871984,8663345,7836432,7202021,6675207,6093952,5616605,5542283,659818,414303,351566,
净资产收益率加权(%),12.84,10.81,11.25,--,10.94,11.26,11.39,9.78,9.61,11.69,11.53,1.98,24.63,33.15,8.7,10.68,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
