报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.35,0.3,0.33,0.28,0.05,0.08,0.07,0.18,0.35,0.27,0.73,0.63,0.62,0.37,
每股净资产(元),--,--,--,--,--,--,--,--,5.58,5.16,7.64,3.2,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.36,0.44,1.02,0.69,0.59,-0.37,
主营业务收入(万元),598127,424124,318164,286496,158190,163275,167762,146351,112879,91071,71838,63499,51116,35494,
主营业务利润(万元),90041,74705,59620,48911,26552,28938,28604,30111,25113,20990,18014,15417,11650,6742,
营业利润(万元),27163,18186,15944,10047,-497,2719,2889,8120,6957,4708,8305,6705,5728,3747,
投资收益(万元),3240,1064,599,180,5889,91,6,--,42,1,1,1,0,--,
营业外收支净额(万元),-25,3634,224,1759,908,375,419,429,316,337,162,209,--,20,
利润总额(万元),27137,21820,16168,11806,411,3094,3308,8549,7274,5045,8467,6914,5707,3767,
净利润(万元),23024,19177,14007,10489,1971,2907,2761,7007,6616,5052,7197,5884,5339,2696,
净利润(扣除非经常性损益后)(万元),21635,13446,12046,8745,-2951,2542,2418,6660,5432,3255,6501,5251,4673,2685,
经营活动产生的现金流量净额(万元),57657,39844,-16421,36757,-4032,7678,-5322,5678,6977,8293,12686,6475,5492,-2964,
现金及现金等价物净增加额(万元),12085,57749,97119,23566,-837,-5065,-10462,-22955,4678,-4669,61963,3974,6852,-1170,
总资产(万元),787575,703025,471213,379866,244358,192289,177705,158011,141040,126549,114184,48397,42064,23227,
流动资产(万元),607144,522183,288039,204195,126117,116449,104002,101553,114748,109800,100294,34981,32315,16856,
总负债(万元),451838,451716,226179,254718,129803,79159,64412,45916,33098,29101,17963,18541,15466,9161,
流动负债(万元),451116,444799,208676,211761,108957,79159,64412,45916,33098,29101,17896,18423,15394,9161,
股东权益不含少数股东权益(万元),335745,251317,243152,123378,112924,112978,113145,111973,106986,96363,95162,29253,24292,12025,
净资产收益率加权(%),8.36,7.62,6.4,8.88,1.73,2.55,2.44,6.38,6.57,5.26,17.13,21.6,29.4,26.94,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
