报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.03,0.15,1.06,0.53,0.28,0.15,0.17,0.16,0.16,0.12,0.06,0.09,0.33,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.56,1.43,2.02,2.14,4.25,3.94,1.99,1.61,1.57,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.15,-0.36,0.42,0.02,-0.43,0.54,-0.33,0.58,0.75,
主营业务收入(万元),547498,545609,467653,237100,147689,122351,145400,142507,109355,79977,53213,54160,54654,44985,38712,39434,27679,
主营业务利润(万元),82304,128840,98089,47267,31218,17559,20001,21001,16530,13457,8830,10409,12578,10723,8608,9000,6749,
营业利润(万元),13269,22841,52629,23361,13381,6011,6112,6327,5445,4252,1204,1730,3323,3505,2985,3816,2882,
投资收益(万元),38904,2046,22321,4085,2431,1780,177,41,-0,486,256,101,-49,0,12,0,0,
营业外收支净额(万元),3422,828,717,820,230,-86,129,-154,162,-39,292,235,--,7,0,0,0,
利润总额(万元),16691,23669,53346,24182,13612,5925,6241,6173,5607,4213,1496,1965,3754,3668,3031,4000,3035,
净利润(万元),2117,10443,40294,18534,9057,4905,5421,5236,5030,3758,1312,1975,3503,3390,2875,3658,2682,
净利润(扣除非经常性损益后)(万元),-25803,8921,19197,17295,8938,4821,5307,5091,4878,3644,1807,1785,3109,3216,2757,3342,2428,
经营活动产生的现金流量净额(万元),11531,-11881,4479,-6213,19042,5661,8230,13202,4890,-11631,8968,423,-4633,5793,-2405,4265,3920,
现金及现金等价物净增加额(万元),40670,37865,28724,13091,26739,-13932,-425,10838,-122,-4856,-129,-11895,3864,24269,3488,1594,1580,
总资产(万元),555050,591659,466027,288430,191798,122754,110803,111800,100124,87809,88755,79209,88298,70875,38340,26043,21505,
流动资产(万元),418460,361158,258482,158480,120093,69828,85171,86095,74190,64213,62163,52250,66879,52324,23886,13252,12232,
总负债(万元),215841,254220,179392,96046,111399,59478,50459,56543,50033,41655,45305,33241,42704,28606,23768,14270,13283,
流动负债(万元),207631,163166,146687,77871,88806,39655,25697,26841,40033,41655,34973,21175,33142,22548,18768,9240,8253,
股东权益不含少数股东权益(万元),289967,290849,250600,175882,76189,63052,60134,55057,50091,46154,43449,45968,45584,42270,14572,11773,8223,
净资产收益率加权(%),0.73,3.79,19,14.41,13.34,7.96,9.38,9.93,10.34,8.28,2.91,4.26,7.95,20.87,21.77,36.39,37.92,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
