报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.6,0.53,0.59,0.42,0.56,0.76,0.63,0.54,0.51,0.47,0.32,0.1,0.05,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.56,5.36,5.06,4.78,4.67,4.59,9.07,8.81,6.33,5.68,5.3,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.49,0.98,0.43,0.72,-0.05,0.36,-0.45,0.05,0.1,0.93,0,
主营业务收入(万元),223894,216148,271150,236365,228122,175349,199239,153975,141285,157199,153387,83535,103612,129175,91109,53023,43008,35900,28551,
主营业务利润(万元),87829,73513,72692,55556,46392,43210,43105,35688,32647,31115,27770,20652,18725,17915,19577,23477,20050,19653,14292,
营业利润(万元),10503,9390,10034,6032,8553,12741,10796,9365,9341,7875,5284,1818,2019,2356,3038,4644,4686,4579,3897,
投资收益(万元),6452,5885,4280,3160,2976,2558,1434,970,907,1102,1165,623,-724,-159,58,41,-80,120,280,
营业外收支净额(万元),-524,-591,12,1098,1308,401,110,164,86,929,611,--,--,237,143,-29,-327,0,0,
利润总额(万元),9979,8798,10046,7130,9860,13142,10906,9529,9427,8804,5895,2463,2117,2524,3413,4656,4296,4586,4013,
净利润(万元),9149,8122,9078,6466,8550,11597,9590,8245,7825,7169,4886,1578,833,1149,2002,2801,2431,2472,2167,
净利润(扣除非经常性损益后)(万元),8301,6219,7331,4840,6120,10110,7873,6210,5194,5097,3337,-815,703,824,2218,2761,0,0,0,
经营活动产生的现金流量净额(万元),7445,6360,3520,11384,4845,10323,4536,9817,-7554,15008,6669,11011,-688,5618,-3463,413,419,0,0,
现金及现金等价物净增加额(万元),6116,-3378,-13140,14814,-2432,966,-14329,2422,-10222,-5536,4993,11672,-5056,654,-9951,26515,-4260,0,0,
总资产(万元),192854,172218,192416,180780,160208,154682,144538,126100,116826,107759,129610,115903,88570,105179,106097,92449,53262,45385,39842,
流动资产(万元),117070,109787,138105,134727,121357,118573,104642,82486,85858,64810,92280,74731,54376,68126,67100,58405,26670,27287,25756,
总负债(万元),72063,57711,81671,77645,60472,54479,50492,35790,29128,22878,47579,39780,14307,28518,30133,21938,24231,19332,16485,
流动负债(万元),69834,56098,80427,75908,59227,52930,49048,34797,29034,22848,47509,39697,14195,28481,29940,17337,19293,17592,15730,
股东权益不含少数股东权益(万元),120146,113976,108960,101416,98018,97172,91307,87545,85257,82166,77638,73394,71659,70339,69584,67571,26391,23687,21815,
净资产收益率加权(%),7.71,7.29,8.62,6.48,8.76,12.31,10.72,9.57,9.35,8.97,6.49,2.18,1.17,1.64,2.92,5.22,9.76,10.72,10.28,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
