报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),-0.19,0.12,0.07,0.01,0.1,0.05,0.32,0.29,0.4,0.48,0.55,0.48,0.57,0.34,
每股净资产(元),--,--,--,--,--,4.93,5.44,3.61,3.41,6.12,5.74,2.01,1.57,2.52,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0.24,0.37,0.1,0.06,0.41,0.41,0.25,0.32,0.3,
主营业务收入(万元),185901,156237,128207,99022,96398,91180,75912,63146,53409,37765,33354,26522,16606,9647,
主营业务利润(万元),130402,92116,60659,40194,35131,28803,28304,24762,19734,13616,11896,9424,5879,3913,
营业利润(万元),-16893,10950,4830,-392,1653,474,4983,5346,6604,4754,4507,3518,2956,893,
投资收益(万元),-1220,3223,2173,631,-71,-5,18,--,--,--,--,--,0,--,
营业外收支净额(万元),-79,-20,-41,794,838,160,2521,982,2091,297,331,172,--,32,
利润总额(万元),-16972,10930,4789,402,2491,634,7504,6328,8695,5051,4837,3690,3007,925,
净利润(万元),-15520,9800,5556,698,2061,928,6081,5371,7309,4387,4047,3289,2449,854,
净利润(扣除非经常性损益后)(万元),-18769,4289,4686,-1321,1377,794,4082,4559,5526,4130,3763,3160,2406,827,
经营活动产生的现金流量净额(万元),23130,22589,6139,12566,-2541,-4938,7470,1818,1185,3766,3735,1725,2168,777,
现金及现金等价物净增加额(万元),1006,2000,18,-61843,66863,-26156,25953,494,-5337,-21678,36437,440,1763,-107,
总资产(万元),350143,314078,274035,248411,310276,224390,218214,142372,108099,88401,65363,26856,21469,12510,
流动资产(万元),178070,128728,108210,89149,155551,72829,91465,62905,47262,48640,56781,18377,14260,8064,
总负债(万元),184770,141674,101745,80985,141289,122695,105643,71321,42081,32242,12855,13077,10678,6072,
流动负债(万元),173234,121442,83271,61856,120743,105226,94850,68846,40313,30359,12855,13077,10678,6072,
股东权益不含少数股东权益(万元),155599,169954,169151,162644,164039,99408,109817,65980,62439,55980,52508,13779,10765,6425,
净资产收益率加权(%),-9.63,5.63,3.36,0.41,2.01,0.87,7.77,8.37,12.35,8.11,16.6,26.85,26.9,13.56,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
