报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),-0.67,0.09,0.88,0.53,0.51,0.42,0.35,0.25,0.77,0.53,0.77,0.6,1.09,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.46,4.77,7.2,5.1,6.28,4.4,3.88,3.48,3.1,2.79,1.62,1.26,1.07,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.18,0.09,0.83,0.59,0.56,0.85,0.72,0.52,0.41,0.4,0.53,0.3,0.37,
主营业务收入(万元),641500,713688,743296,584896,416185,334864,282151,241322,194069,157444,96961,85681,83863,47382,36288,31763,25670,19573,14369,10480,6344,
主营业务利润(万元),250934,286347,328048,254718,178867,141848,121790,101519,83811,65851,40035,31097,32330,18424,14081,15031,12733,10259,8615,5947,3681,
营业利润(万元),-85323,26932,114284,63198,49342,34406,27035,19506,74753,26075,17243,11846,17129,8632,6378,6259,5296,3573,3286,2582,1141,
投资收益(万元),-46397,150386,43424,6033,8106,7015,3790,716,54418,2200,3908,2768,3640,3822,608,608,491,-35,-170,-106,0,
营业外收支净额(万元),-773,-754,6860,17664,14266,10971,9844,8976,7245,2447,1644,2347,--,36,-39,-21,19,369,0,370,0,
利润总额(万元),-86095,26179,121145,80863,63607,45378,36879,28481,81998,28522,18887,14193,18866,12825,7135,6962,5904,4243,3790,2921,1452,
净利润(万元),-87651,11167,113639,64006,48294,36582,30390,21365,66486,19185,14097,9916,13772,10112,5255,4769,4076,3096,2796,2430,1329,
净利润(扣除非经常性损益后)(万元),-58094,-118952,63688,55019,38881,28666,24545,17641,18417,17627,12786,8505,12595,9893,5285,4472,3896,2321,0,--,0,
经营活动产生的现金流量净额(万元),43697,68075,14075,44515,45604,28147,34975,21122,15161,4008,17827,9774,7155,9296,7180,5199,4130,4018,3915,--,0,
现金及现金等价物净增加额(万元),-58356,29635,-24257,59454,51393,-2613,12296,6510,-11760,12625,11718,-5824,11414,5036,595,440,-16109,18230,497,--,0,
总资产(万元),1105161,1805783,2053742,1561996,934185,627743,476909,427658,360559,404633,236269,180306,172809,93941,55056,51600,43596,48769,25929,19688,10959,
流动资产(万元),627682,886334,869385,704018,463598,345638,293355,258925,208174,191776,92384,74370,74844,35750,24344,23632,23770,33747,0,12730,0,
总负债(万元),683155,1249400,1232144,815075,373342,325524,208067,186388,145080,160658,69586,84299,78788,42770,12581,13592,9837,19093,12474,9180,5324,
流动负债(万元),608728,890330,787413,614777,293401,278384,198171,175498,113764,117581,63538,82812,76783,42470,12281,13292,9537,14093,0,8380,0,
股东权益不含少数股东权益(万元),426987,534182,759781,705492,533438,278131,252508,225127,212122,206136,155334,84916,80504,48214,38598,34678,30956,27742,12072,9367,5048,
净资产收益率加权(%),-18.24,1.95,15.51,10.28,13.1,13.8,12.73,9.77,31.3,11.83,13.53,11.76,20.43,23.09,14.45,14.56,16.72,20.47,25.97,30.01,26.51,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
