报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.01,-1.59,0.17,0.45,0.18,0.2,0.15,0.15,0.8,0.73,0.38,0.28,
每股净资产(元),--,--,--,--,--,4.38,2.96,2.9,5.71,2.13,1.53,3.43,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.32,0.12,0.01,0.31,0.2,0.04,-1.22,
主营业务收入(万元),145869,127196,142948,132588,78740,68175,49282,29835,31344,27880,16006,11037,
主营业务利润(万元),25059,21208,31470,31025,13520,9122,6980,4997,7291,5977,3378,1895,
营业利润(万元),1059,-83705,9674,10242,3200,2538,1741,1610,3445,2861,1488,896,
投资收益(万元),-1673,-12243,124,-3174,-1241,-117,--,--,0,--,66,357,
营业外收支净额(万元),148,733,928,1567,306,408,323,574,684,394,78,-15,
利润总额(万元),1207,-82972,10602,11809,3506,2946,2064,2184,4130,3255,1567,880,
净利润(万元),563,-71208,7680,6850,2403,2368,1769,1847,3556,3094,1475,860,
净利润(扣除非经常性损益后)(万元),-1313,-71878,3646,6419,2238,2127,1594,1527,3220,2990,1417,515,
经营活动产生的现金流量净额(万元),2138,9389,-2993,4458,-1838,4310,1432,170,1834,911,132,-806,
现金及现金等价物净增加额(万元),-1322,-280,-9152,25378,-1006,-3574,-8151,-8637,23813,1341,707,-437,
总资产(万元),240852,245681,324744,277340,133565,106287,57248,49547,52850,19954,12306,6806,
流动资产(万元),130263,117817,149447,140689,67577,54426,42589,38717,48205,16032,9893,5246,
总负债(万元),150446,156937,150079,110447,74190,47925,21734,14723,18620,10467,7289,4530,
流动负债(万元),146488,152489,140459,108778,63496,42116,21118,13088,18508,10043,7229,4457,
股东权益不含少数股东权益(万元),90458,94189,167763,161215,59374,58362,35513,34824,34231,9486,5017,2275,
净资产收益率加权(%),0.61,-54.37,4.67,5.46,4.08,6.2,5.02,5.34,31.57,44.06,44.92,46.39,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
