报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.35,0.43,0.39,0.5,0.36,0.28,0.48,0.83,
每股净资产(元),--,--,--,3.48,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,1.95,0.71,0.86,0.45,1.03,
主营业务收入(万元),305551,305050,269617,205495,239537,262751,248630,286134,
主营业务利润(万元),43402,45092,39709,36614,41263,45755,40711,45804,
营业利润(万元),7379,9734,7567,7390,4521,2763,6363,14934,
投资收益(万元),609,2991,1412,615,989,-155,6,27,
营业外收支净额(万元),378,684,798,1423,2675,2272,3317,1174,
利润总额(万元),7757,10418,8365,8813,7196,5034,9680,16109,
净利润(万元),7053,8865,7325,7621,5515,4258,7317,12680,
净利润(扣除非经常性损益后)(万元),5647,5035,4150,5409,2997,2222,4684,11765,
经营活动产生的现金流量净额(万元),6716,16740,13886,29902,10844,13141,6937,15788,
现金及现金等价物净增加额(万元),51408,199,-27923,29512,5232,3058,-11859,521,
总资产(万元),182035,189966,191165,139832,125120,131857,121285,110507,
流动资产(万元),121653,133591,149359,98743,65782,67725,59704,63755,
总负债(万元),85568,95600,103277,86538,74920,83872,75971,68920,
流动负债(万元),83210,92991,100250,83589,69709,77917,69554,64173,
股东权益不含少数股东权益(万元),96352,94366,87888,53293,49498,47042,44315,41588,
净资产收益率加权(%),7.4,9.6,9.75,14.68,10.42,9.32,17.04,33.84,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
