报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),-0.38,0.03,-0.18,0.03,0.03,0.08,0.11,0.09,0.51,0.5,0.33,0.29,0.33,0.19,
每股净资产(元),--,--,--,--,--,2.7,4.03,3.92,5.85,2.31,1.52,1.46,1.5,0.8,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.05,0.4,-0.18,0.02,0.36,0.21,0.15,0.19,0.14,
主营业务收入(万元),16427,32060,24319,23221,14604,14993,14529,17149,19938,17477,12220,10615,9309,6952,
主营业务利润(万元),4582,10000,4820,8586,5956,7514,6116,6065,8019,7580,5593,4387,3842,2811,
营业利润(万元),-16910,523,-7539,-258,-917,841,358,713,3693,3901,2148,1527,1872,1232,
投资收益(万元),-22,119,486,710,581,-31,0,-2,-19,60,-88,-61,-129,--,
营业外收支净额(万元),944,407,-498,1320,1278,999,1143,884,1095,414,526,683,--,194,
利润总额(万元),-15966,930,-8037,1062,361,1839,1502,1598,4788,4316,2674,2209,2465,1425,
净利润(万元),-15757,1060,-7373,1364,717,1888,1669,1431,4219,3720,2339,2036,2278,1354,
净利润(扣除非经常性损益后)(万元),-16170,-786,-8413,325,263,1301,1159,978,3453,3317,2047,1537,1730,1361,
经营活动产生的现金流量净额(万元),3091,-8535,-10847,2237,-130,1129,6058,-2710,222,2751,1581,1119,1305,1006,
现金及现金等价物净增加额(万元),-1845,-9470,7204,-16958,-15053,-1757,3942,-6085,37129,2631,-2955,1557,2258,2220,
总资产(万元),48842,80528,91065,89610,66286,67161,64230,63644,64247,22267,14957,17442,14327,8213,
流动资产(万元),36361,48853,58786,55608,56413,57860,56897,57479,61793,20357,12959,15400,12047,7964,
总负债(万元),17934,25258,36603,26736,4074,3353,2531,3612,4626,4727,3402,6335,3797,2600,
流动负债(万元),17509,24596,35281,25739,3157,3053,2364,3136,4619,4712,3379,6288,3797,2600,
股东权益不含少数股东权益(万元),30767,54807,54149,62286,60934,62057,61699,60031,59621,17541,11555,11106,10530,5613,
净资产收益率加权(%),-33.58,1.94,-12.71,2.21,1.17,3.06,2.74,2.39,14.99,24.29,21.23,19.67,28.06,31.41,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
