报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.02,-1.38,-0.44,0.06,0.06,0.06,-0.36,0.75,1.02,0.79,0.53,0.06,
每股净资产(元),--,--,--,--,--,4.93,4.88,8.01,3.52,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0.77,-0.69,-1.37,0.29,0.35,-0.14,0.05,
主营业务收入(万元),6954,17259,30990,36209,53345,51358,28587,48027,43540,27723,16094,5068,
主营业务利润(万元),1670,6004,11532,14162,24931,23953,12255,23272,20409,13088,7173,2060,
营业利润(万元),-1811,-47316,-15123,1493,512,910,-6758,8612,9794,6807,3741,404,
投资收益(万元),472,-1920,-99,14510,-107,1,--,0,--,--,--,--,
营业外收支净额(万元),2526,-426,685,-7,236,-7,208,136,140,58,-5,-7,
利润总额(万元),715,-47742,-14437,1486,748,903,-6550,8748,9933,6865,3736,398,
净利润(万元),513,-44196,-14181,1968,912,913,-5839,7174,8158,5572,3044,229,
净利润(扣除非经常性损益后)(万元),-1636,-40858,-15750,-9991,241,707,-6005,6969,8019,5504,3048,234,
经营活动产生的现金流量净额(万元),2633,9445,-1899,-1308,-11677,-12248,-11057,-14665,2305,2818,-1114,408,
现金及现金等价物净增加额(万元),1453,-2236,-11589,-6076,-5845,-20428,-4286,38619,4617,6262,557,488,
总资产(万元),54466,69824,111596,159341,165169,151430,127792,124443,64061,40146,21652,8817,
流动资产(万元),38734,51438,90073,138780,142466,133509,121907,120830,60658,38391,20082,7067,
总负债(万元),43280,47260,45263,73009,84886,70416,49775,38987,35927,19686,16490,6733,
流动负债(万元),42949,38029,44822,72253,80966,70416,43841,33086,35927,19686,16490,6733,
股东权益不含少数股东权益(万元),9074,20200,64382,80912,79409,78916,78017,85457,28134,20251,5100,2056,
净资产收益率加权(%),4.61,-104.66,-19.36,2.46,1.15,1.16,-7.13,11.77,33.53,50.29,85.06,11.14,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
