报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),1.02,0.97,0.8,0.63,0.64,0.61,0.62,0.54,0.47,0.3,0.25,0.28,0.24,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.61,2.34,2.22,2.16,2.04,1.94,1.75,1.94,3.79,3.43,3.35,3.16,3.02,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.25,0.66,0.18,0.52,0.39,0.12,0.18,0.08,0.41,0.31,0.09,-0.07,0.41,0,0,0,
主营业务收入(万元),230165,212408,191881,169295,163753,162829,175307,176229,123484,108513,87088,73090,63849,48325,43068,33195,37965,36693,35164,35339,42239,40219,32991,19404,
主营业务利润(万元),86093,74927,63412,58900,59010,62266,62118,52109,44993,39141,29828,22641,18001,17212,13765,12477,13277,13311,10186,14907,15621,13580,11403,5572,
营业利润(万元),62933,57616,48741,39790,40244,37686,39763,28395,28273,22280,17108,14813,13185,9991,8922,8743,7693,8573,4659,6330,9281,9004,7732,3013,
投资收益(万元),548,3433,-608,341,191,-24,16067,181,175,898,370,1375,638,857,-7797,749,2148,1008,4260,3008,201,0,0,0,
营业外收支净额(万元),-626,-17,795,415,606,1634,430,393,281,51,135,21,--,6,-147,-44,-27,0,-41,33,-293,0,0,0,
利润总额(万元),62306,57599,49536,40205,40849,39320,40193,28788,28555,22331,17244,14834,13230,10952,1016,9572,9822,9558,8878,9372,9189,8841,7746,3003,
净利润(万元),44682,42789,35334,27680,28193,26807,27275,23669,20649,13413,10924,12265,10693,9701,-2205,8432,7975,7886,7677,7452,6699,7515,6584,2553,
净利润(扣除非经常性损益后)(万元),44909,39113,34059,25686,26232,23579,11625,23040,20343,13060,10604,9677,9834,9309,-3070,8298,4577,7774,7611,7419,6993,0,0,0,
经营活动产生的现金流量净额(万元),55993,28850,34191,58643,24898,24586,39742,43884,11004,29097,8147,22784,17162,5468,7800,3648,9090,6750,1970,-1480,9004,0,0,0,
现金及现金等价物净增加额(万元),47898,-5619,15139,36773,10011,42280,15854,8798,-16631,-1406,-9547,12824,14155,2396,1504,-11067,-2096,-795,-15336,-15370,39379,0,0,0,
总资产(万元),440983,332923,306897,271605,244355,230918,229938,277387,227353,181469,157419,135477,121819,107309,101243,108989,118677,101838,94968,95557,97303,42050,35347,28840,
流动资产(万元),294481,252424,249142,223778,187603,171537,178605,131596,109305,96280,93728,89245,85265,56575,44437,43387,63016,0,0,0,0,30313,23168,16702,
总负债(万元),145805,78010,83258,78167,60967,65567,81173,143454,107206,72966,54655,35273,30750,20672,23564,22970,32619,25832,20731,25551,30666,22171,21800,18510,
流动负债(万元),72958,76588,81425,76366,59094,63431,79431,141613,104559,61582,44693,35146,30719,20665,23563,22970,32619,0,0,0,0,22171,21800,18160,
股东权益不含少数股东权益(万元),284504,248585,216810,192238,182189,164134,147484,129964,115115,103279,98088,95067,89858,85702,77192,85502,83570,75595,73857,69679,66636,19879,13547,10330,
净资产收益率加权(%),16.76,18.32,17.44,14.9,16.2,17.02,19.4,19.32,18.91,13.59,11.55,13.27,12.15,11.9,-2.71,9.89,9.83,10.14,10.55,10.59,0,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
