报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.16,0.09,0.07,-0.05,0.05,-0.06,0.06,-0.12,0.02,-0.17,0.02,0.03,-0.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),2.37,2.18,1.99,1.35,4.01,1.88,1.95,--,2.02,2,2.19,2.17,2.14,3.24,4.14,4,5.05,3.81,3.46,3.54,2.76,2,2.28,2.53,2.09,1.78,1.17,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.13,0.19,0.38,-0.1,-0.53,-0.51,0.28,0.53,0.79,0.62,0.44,0.39,0.15,-0.04,--,--,--,--,--,
主营业务收入(万元),607002,478053,152253,24311,43024,93613,198975,41780,83875,56397,50936,121041,99518,129779,148213,78990,78652,75346,66404,58507,38951,21252,14768,12574,11604,8573,6872,
主营业务利润(万元),256357,237081,70099,4647,6791,21762,41365,4467,8136,2348,8668,19064,-744,13837,17911,14310,17141,18295,14804,14925,10382,5061,3322,2250,1800,1394,--,
营业利润(万元),138535,111350,30163,-11517,-4098,3725,22313,-12596,-7437,-13049,-1632,4854,-15815,2768,5947,5867,10176,11715,8665,9704,7210,3264,3697,2501,1839,1418,--,
投资收益(万元),-7,-17333,3110,-3517,9159,-1685,30,60,--,--,333,1088,77,742,101,9,21,-18,-20,-4,-18,432,502,123,31,--,--,
营业外收支净额(万元),-211,136,5,-289,5257,591,1300,3479,9344,189,4632,-374,--,121,1069,16,-51,21,60,-10,14,0,0,0,4,--,--,
利润总额(万元),138323,111486,30168,-11807,1158,4317,23613,-9117,1907,-12860,3000,4480,-15206,3632,7117,5896,10159,11723,8704,9690,7954,4109,4260,2630,1874,1428,--,
净利润(万元),107757,60075,36651,-18145,3041,-3858,3452,-7366,1375,-10534,1263,1717,-11315,2262,4235,3850,7275,7549,7193,6456,5763,3087,3693,2254,1597,1214,1292,
净利润(扣除非经常性损益后)(万元),108168,77043,32543,-14951,-11175,-1989,2556,-9797,-5618,-10406,-2632,1706,-11734,2131,4037,4430,7285,7543,7166,6465,5310,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),416396,399854,66681,27262,22315,4228,-20395,17911,-8230,12030,23869,-6544,-33034,-22633,9756,18356,20834,12697,8913,8079,2852,-605,--,--,--,--,--,
现金及现金等价物净增加额(万元),38676,-53533,54898,26950,-4693,-5117,18748,-4342,-532,-19886,32530,-7750,-9100,-11582,-7174,-5027,49525,-4366,19,13938,2260,789,--,--,--,--,--,
总资产(万元),2844589,2474838,1990707,608308,518063,427562,599681,566126,520976,462060,439159,403638,326927,303879,287721,278127,176786,124139,111530,97739,72041,36812,22215,14566,14987,13571,--,
流动资产(万元),217333,217424,299023,292331,186703,384251,536525,501010,451994,390264,359994,306008,229988,204945,178305,131801,108338,69157,0,0,0,23801,15896,8768,8465,6358,--,
总负债(万元),1232646,992746,634354,62444,171084,248346,414782,385278,324112,265513,228832,194645,174797,140280,131250,128427,34599,39408,34251,18608,16129,5701,5515,1560,4234,4416,--,
流动负债(万元),248029,266275,586719,57526,167006,235758,377159,370919,290619,235885,195538,178878,160919,140280,131250,128427,34599,39198,0,0,0,5655,5515,1560,4234,4416,--,
股东权益不含少数股东权益(万元),1611943,1482092,1356353,545864,344701,117787,121653,118365,126362,124987,136783,135512,133870,144624,142552,137688,133689,77984,70798,72473,51581,28617,16700,13006,10753,9156,6011,
净资产收益率加权(%),7.02,4.33,4.05,-3.85,2.21,-3.22,2.87,-6,1.09,-8.05,0.93,1.27,-8.11,1.58,3.03,2.84,6.86,10.12,10.04,10.38,0,13.19,--,0,--,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
