报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.58,0.5,0.43,0.39,0.38,0.28,0.28,0.24,0.12,0.1,0.09,0.07,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,5.99,5.81,5.67,5.5,5.35,5.24,5.25,5.19,5.14,5.09,5,5.02,3.85,3.66,3.05,4.36,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.01,0.17,0.22,0.26,0.16,0.37,0.16,0.07,0.27,0.25,0.21,0.26,0.52,0.01,--,--,--,--,
主营业务收入(万元),366828,533757,801783,658905,506357,417002,297274,297389,333940,290908,220714,203547,189630,166269,129480,90998,91345,70639,62490,66535,53276,51197,48722,41358,40663,31760,
主营业务利润(万元),159211,130293,116032,106975,100477,84708,64578,58332,52283,45718,40238,30839,33118,32509,31493,21508,20314,17037,17872,14515,12496,16517,8804,14451,5673,4819,
营业利润(万元),39744,31372,23728,17058,19850,13517,9519,8219,4653,3981,4962,3461,5375,8933,7085,2637,1945,3163,6877,6263,5334,9043,9140,6250,5702,4878,
投资收益(万元),-11211,3326,5678,1888,1917,5360,4981,2981,1206,1096,925,1479,-892,-2474,-2022,-143,1680,210,1469,1138,1083,942,243,0,0,0,
营业外收支净额(万元),-68,-770,1652,5534,2582,3918,2618,3120,2404,2070,1171,2135,173,-1299,-1499,-450,4,500,626,13,502,0,0,--,--,--,
利润总额(万元),39676,30602,25380,22591,22432,17434,12137,11339,7057,6051,6133,5596,5547,5320,3665,2125,3633,4261,8985,9051,7680,10920,10349,7178,6636,5121,
净利润(万元),29761,25896,20363,18150,17651,12890,9950,8503,4225,3732,3118,2473,2444,2072,1711,1703,3210,3773,7733,8379,7127,9238,8773,5410,5473,4503,
净利润(扣除非经常性损益后)(万元),14088,18045,15324,13221,14776,5832,4058,2187,1964,1394,1217,815,1492,1430,1079,1844,2378,3530,6823,6555,6026,--,--,--,--,--,
经营活动产生的现金流量净额(万元),25951,31813,-54612,16742,35422,7852,8512,2240,-329,6054,8047,9435,5784,13103,5855,2378,9700,8886,7358,8013,16307,361,--,--,--,--,
现金及现金等价物净增加额(万元),15417,38414,-28893,8472,18113,43080,-12463,-3374,-2333,-4034,8106,13040,-3549,10442,-4203,-13483,-896,-12361,36226,9895,5230,-18424,--,--,--,--,
总资产(万元),876660,1013709,899671,818240,665605,527011,377405,370459,367042,342704,317233,297570,281056,272346,250422,232713,246213,236616,243594,186180,173071,132496,128920,65247,48467,39560,
流动资产(万元),603429,745180,629693,569997,469024,347455,245199,250526,241040,215688,196565,176297,155234,149735,134773,128967,135351,148262,0,0,0,88966,102755,47845,33424,29362,
总负债(万元),338425,516780,469986,413381,283924,169989,128449,127626,129642,114789,97881,84935,74921,66698,60500,44712,58445,49304,53792,56532,51217,35200,42430,46057,33901,26143,
流动负债(万元),198084,384786,307624,351110,253218,130651,113721,101749,121795,96345,85054,68773,68291,60377,56776,38496,51541,40318,0,0,0,34694,40130,29988,26723,21037,
股东权益不含少数股东权益(万元),537828,482454,415025,398648,351875,333658,222864,214445,208133,203175,196969,191680,187528,188077,185836,183998,182205,178889,179591,120511,114633,85278,76243,16099,11641,11541,
净资产收益率加权(%),5.72,6.03,4.99,4.97,5.17,4.13,4.52,4.02,2.06,1.86,1.6,1.31,1.3,1.11,0.93,0.93,1.78,2.12,4.36,7.2,6.78,11.44,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
