报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),1.75,1.68,1.34,1.31,1.33,1.82,1.53,1.26,0.82,0.64,0.58,0.43,0.41,0.22,
每股净资产(元),--,--,--,--,--,--,--,--,4.58,4.2,1.42,1.14,1.36,4.79,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.12,0.7,1.23,0.41,0.88,2.55,
主营业务收入(万元),3022591,2742083,2341655,2016455,1202647,1276723,1195651,1070316,828820,633911,480152,444209,418481,337716,
主营业务利润(万元),864738,796956,669283,589018,411159,414998,370545,313357,195208,160787,132078,109161,95796,69782,
营业利润(万元),451897,424989,338319,287718,218663,230917,198071,166608,108627,83887,70052,59153,57045,28467,
投资收益(万元),54019,72860,21402,15833,5970,5956,4155,2730,454,242,-52,513,-761,-546,
营业外收支净额(万元),-771,-687,1142,15793,849,1468,2075,409,-769,258,-1071,-1964,0,-312,
利润总额(万元),451126,424301,339461,303511,219512,232385,200146,167017,107858,84145,68981,57188,56477,28154,
净利润(万元),376180,359156,283985,218476,174330,183278,154174,126157,82426,63915,52234,38846,36600,19607,
净利润(扣除非经常性损益后)(万元),367645,365383,263234,159570,166355,174470,146545,114817,79689,60823,53167,39821,36633,19464,
经营活动产生的现金流量净额(万元),499922,290008,256762,489820,192561,234406,63771,254843,11718,69257,110380,36783,54647,25469,
现金及现金等价物净增加额(万元),-39438,-53905,301078,91391,-71861,52229,-198560,-72456,50771,284749,70139,-27595,46793,2825,
总资产(万元),5527745,4758256,4415538,3535594,1211112,1220217,1100656,990014,835713,608958,270727,199799,237789,182801,
流动资产(万元),2579771,2396748,2104013,1658025,868576,918989,822418,749907,708584,544630,216390,148638,191461,135456,
总负债(万元),3032584,2533454,2358497,2130142,500007,575973,536748,486008,360186,178407,133128,89285,142347,132567,
流动负债(万元),1904940,1710579,1303108,1228475,477725,417295,369903,327498,206370,174839,130788,89285,142347,132567,
股东权益不含少数股东权益(万元),2422083,2164887,1998646,1338044,670545,603992,525114,454005,460165,418329,128247,103013,88467,47867,
净资产收益率加权(%),16.29,17.16,15.35,20.62,26.37,32.17,31.11,24.16,18.39,17.16,44.31,44.57,55.04,51.84,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
