报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.08,-0.8,0.17,0.31,0.07,0.1,-0.26,0.11,-1.54,-0.09,0.04,-0.29,1.03,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.97,2.5,2.59,2.55,5.43,2.78,2.35,2.15,1.86,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.1,-0.52,0.09,0.8,-0.94,0.71,0.56,0.87,0.15,
主营业务收入(万元),186667,107392,161876,100373,93909,66471,85548,126220,125785,120989,113708,86475,123876,93687,36268,27064,19010,
主营业务利润(万元),17139,2606,20847,20221,17999,17455,8068,14393,-3771,11966,13224,1039,16664,11222,7965,6903,4413,
营业利润(万元),3380,-21175,6552,7916,925,4204,-5267,450,-25760,-2561,374,-6243,11067,7805,4178,3506,2063,
投资收益(万元),294,332,404,-192,788,162,775,270,-2019,-838,-1818,3814,840,2650,153,0,0,
营业外收支净额(万元),-226,-3533,858,1799,1127,414,315,1498,-397,1112,621,-42,-416,-730,0,0,0,
利润总额(万元),3153,-24708,7410,9715,2052,4618,-4952,1948,-26157,-1449,996,-6285,10651,9725,4319,3573,2049,
净利润(万元),2557,-25777,5529,8291,1773,2635,-5106,2086,-28269,-1645,794,-5260,10038,8604,3675,3070,1759,
净利润(扣除非经常性损益后)(万元),997,-22996,3962,5624,1324,2471,-6396,902,-26865,-1716,1536,-5775,10147,8627,3684,3013,1770,
经营活动产生的现金流量净额(万元),33766,22654,-1135,18426,-1361,5961,11149,29491,-1899,-9546,1694,14753,-9582,7432,4271,6621,1186,
现金及现金等价物净增加额(万元),10900,-1201,-3532,539,3218,-9260,10967,-1007,-8092,2824,-8897,-13273,24211,5594,-1999,3320,651,
总资产(万元),223190,219410,235535,189219,178902,156125,177004,83925,108299,133159,112626,94491,115462,74074,44425,40460,35512,
流动资产(万元),51164,42484,60934,54880,50862,33650,51252,27189,49573,69428,53209,43899,76153,43710,18248,18052,15152,
总负债(万元),66596,64650,54523,98389,96159,75419,98843,62558,88822,85495,63761,46931,57993,52654,26140,23946,21017,
流动负债(万元),44668,48095,45143,89899,88243,68091,90839,62242,88479,76695,52338,36081,38341,44254,22440,14584,19717,
股东权益不含少数股东权益(万元),156683,154002,180181,89942,81726,79632,76705,19855,17806,46054,47690,46879,55504,21291,17976,16292,14217,
净资产收益率加权(%),1.65,-15.41,3.25,9.66,2.2,3.38,-17.53,11.07,-88.56,-3.51,1.68,-10.42,21.59,38.62,20.17,19.85,12.51,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
