报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.74,0.63,0.6,0.55,0.81,0.83,0.77,0.62,--,
每股净资产(元),--,--,--,--,4.36,3.7,3.01,2.49,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,-0.32,0.26,-0.1,0.36,--,
主营业务收入(万元),251142,230055,182503,166385,180567,179000,156553,115069,100264,
主营业务利润(万元),48075,49012,30347,28376,28530,27178,24210,18068,15269,
营业利润(万元),16038,13082,16254,10460,14666,14469,13621,11299,7869,
投资收益(万元),122,154,1500,--,--,--,--,--,6,
营业外收支净额(万元),-68,313,41,390,-175,337,84,9,-3,
利润总额(万元),15970,13394,16295,10850,14492,14806,13705,11308,7866,
净利润(万元),13328,11424,10776,8093,10958,11213,10417,8363,5620,
净利润(扣除非经常性损益后)(万元),12442,10826,9193,7800,11089,10961,10354,8356,6572,
经营活动产生的现金流量净额(万元),15984,-2392,2634,-18615,-4317,3556,-1414,4852,500,
现金及现金等价物净增加额(万元),40924,-16802,12079,23278,5226,6631,-4317,2901,6155,
总资产(万元),342270,277500,259375,225296,163662,132662,93556,89698,65748,
流动资产(万元),288988,226275,236574,198442,140058,121477,83590,80571,59312,
总负债(万元),178747,137400,128552,102130,104789,82715,52854,56144,40398,
流动负债(万元),141107,134438,125851,99696,101767,80708,50763,54693,38877,
股东权益不含少数股东权益(万元),162433,140103,130824,123167,58873,49947,40702,33554,25350,
净资产收益率加权(%),8.77,8.48,8.51,10.51,20.14,24.74,28.64,28.4,27.62,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
