报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.31,0.54,0.22,0.35,0.18,0.33,0.08,0.27,0.27,0.44,0.57,0.43,0.41,0.44,
每股净资产(元),--,--,--,--,--,--,--,--,3.93,6.6,6.47,1.86,1.43,1.02,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.03,-0.02,0.51,0.63,0.15,0.25,
主营业务收入(万元),342984,329527,275112,174854,154201,106145,76962,83887,72576,51103,49281,39307,28854,26068,
主营业务利润(万元),94742,85291,66852,35379,36057,25930,17705,18828,16806,14513,13326,10210,8621,8573,
营业利润(万元),35956,50398,21374,31693,16827,8482,1696,6269,6962,6643,6735,4645,5777,5957,
投资收益(万元),2509,32590,20657,27438,2378,2480,1666,1318,1454,2,2,2,1,3,
营业外收支净额(万元),-312,1948,1790,1236,1076,649,998,1047,425,399,276,114,17,-49,
利润总额(万元),35644,52346,23164,32928,17903,9132,2694,7316,7387,7043,7010,4760,5794,5908,
净利润(万元),27170,44166,18224,27702,14427,8334,1985,6435,6371,5832,5724,4328,4115,4377,
净利润(扣除非经常性损益后)(万元),16506,14098,967,5990,14159,7295,-146,5597,5591,5418,5433,4174,4036,4353,
经营活动产生的现金流量净额(万元),38207,71967,1957,8423,6626,16664,2225,9980,-767,-313,6811,6268,1513,2521,
现金及现金等价物净增加额(万元),-891,-4029,-19056,29578,7804,19981,-5270,-9066,-19338,-34256,64349,242,2595,735,
总资产(万元),686637,664830,586382,446510,343706,251819,194602,176314,166406,123554,126343,46188,42076,27965,
流动资产(万元),267291,258465,227701,187869,144729,114559,68544,66950,78267,71236,99872,26666,24823,16694,
总负债(万元),350515,348591,307196,231775,152547,78867,90007,71151,67674,35388,40004,27594,27809,17803,
流动负债(万元),300418,308761,245712,208126,140298,72729,85566,68904,66732,35378,36380,25181,27583,17561,
股东权益不含少数股东权益(万元),319618,300822,267406,209294,187213,168911,100520,100979,94537,88166,86339,18595,14266,10011,
净资产收益率加权(%),8.76,15.54,7.15,14.02,8.22,7.25,1.87,6.31,6.97,6.66,26.68,26.34,34.09,55.96,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
