报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.85,1.08,1.33,1.38,1.36,1.13,1.13,1.11,1.05,1.07,1.11,0.76,0.59,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,6.65,5.71,6.29,6.04,5.29,4.88,4.54,3.01,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,11.63,0.32,0.79,3.1,3.37,0.34,1.84,2.38,2.29,
主营业务收入(万元),1065680,1015038,1090851,806615,811994,953288,923572,1015443,717516,505672,313923,186931,114072,111525,64426,57116,50384,
主营业务利润(万元),233814,194600,284043,174840,169654,165564,160534,144909,90739,85408,32254,22008,13336,19271,16952,15786,15587,
营业利润(万元),119830,138277,152016,144994,109055,95664,88688,85610,57669,46324,24124,16837,12499,10521,8105,8019,7693,
投资收益(万元),3257,273,1390,-558,149,-5408,-3533,2724,6320,2364,274,740,10,10,8,47,5,
营业外收支净额(万元),1424,-323,-1235,-806,-17,1151,-2670,-263,27,24,63,-177,--,0,0,0,0,
利润总额(万元),121254,137954,150781,144188,109038,96815,86018,85347,57697,46349,24188,16660,12499,10527,8119,8007,7669,
净利润(万元),105372,120035,148407,127961,105087,86677,71848,63497,46313,36357,21012,14362,11145,8667,7089,7056,7204,
净利润(扣除非经常性损益后)(万元),96292,121043,149008,129286,105338,85767,72707,62909,46297,29273,20454,13413,10740,8671,7081,7025,7189,
经营活动产生的现金流量净额(万元),-31564,283397,-248943,-79600,136496,40894,96825,91338,512677,10878,14953,58962,64058,6444,23955,30977,29780,
现金及现金等价物净增加额(万元),-108269,211726,-316011,-96282,-1108,89889,46934,43464,545573,-11316,6254,33281,39174,42247,7194,2287,7782,
总资产(万元),2199948,1812023,1856008,1878563,1984042,1790002,1650273,1719868,1192172,507036,312324,311343,218535,156038,109457,67744,77282,
流动资产(万元),1838409,1486499,1554491,1569549,1701939,1519069,1376111,1507465,1129358,408040,272881,280912,190719,140888,93547,67232,76791,
总负债(万元),1098390,879055,989801,1116130,1340377,1209127,1128765,1246003,935374,289224,197581,210910,125826,69825,70282,31757,43802,
流动负债(万元),1049733,844046,962088,1058115,1294243,1188126,1107743,1214762,927308,281699,197371,210645,125751,69825,70282,31757,36802,
股东权益不含少数股东权益(万元),1073767,904924,828930,713913,595229,530399,468176,423924,251800,213375,114743,100433,92709,86213,39175,35987,33480,
净资产收益率加权(%),10.14,13.85,19.24,19.55,18.87,17.39,16.11,23.02,19.99,17.21,19.59,14.96,12.38,13.41,17.91,18.98,24.06,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
