报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),-0.16,-0.07,0.02,-0.09,0.02,-0.06,0.08,-0.34,-0.45,0.04,-0.17,-0.57,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,-0.46,-0.04,-0.11,0.06,0.69,0.58,0.5,1.1,1.55,1.76,2.88,1.66,1.62,2.43,1.93,2.66,2.57,2.65,2.44,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.02,0.05,-0,-0,0.14,-0.09,-0.01,-0.12,-0.13,-1.05,0.23,0.26,0.06,0.17,--,--,--,--,--,--,--,--,
主营业务收入(万元),7012,120910,224089,7884,17684,22658,27205,30406,36748,40734,57653,40035,51057,45499,31371,28882,16601,14117,31139,28832,23750,19134,14214,14812,14607,21775,20834,10714,8248,3778,
主营业务利润(万元),3431,2562,2008,321,2936,2177,971,-111,2153,4496,13532,2751,8831,7857,4722,5236,3920,973,8096,8230,7107,6856,-3912,-284,-407,3922,3588,1306,348,135,
营业利润(万元),-4940,-3872,595,-1515,-1799,-833,75,-11093,-10212,-5705,-2586,-13156,-6897,-3310,-17217,-3432,1073,-15227,3524,3405,2844,5830,-3912,-188,-379,3978,3462,1337,359,132,
投资收益(万元),61,2025,2100,18267,13886,8733,11682,21,-35,1,677,1332,2045,2403,68,-881,627,-7380,694,314,577,188,-322,1125,1318,205,1886,--,0,0,
营业外收支净额(万元),-6984,-823,616,-6333,3762,-4579,1682,2105,-1825,6488,-1601,-1109,--,2995,-1282,-66,-256,0,-1607,137,-102,0,0,0,0,97,--,54,--,--,
利润总额(万元),-11924,-4696,1211,-7848,1963,-5412,1757,-8988,-12038,783,-4187,-14265,1433,2161,-18430,-3916,1453,-26935,3128,3882,3640,7956,-4579,1132,346,4270,5411,1658,427,170,
净利润(万元),-12950,-5372,1251,-7137,1631,-5092,2099,-8596,-11287,1016,-4352,-14365,1179,2473,-16748,-3097,1088,-25638,1970,3008,2794,7211,-4845,838,143,3552,4559,1410,427,170,
净利润(扣除非经常性损益后)(万元),-6205,-7767,-2077,-19284,-16001,-8790,-11070,-11344,-9333,-5447,-9825,-14562,-9608,-2900,-15814,-4222,-2025,-11584,2561,2647,2122,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-636,-9197,-4782,-6940,-928,-5719,-2931,2663,-579,1209,-13,-104,3624,-2208,-158,-2974,-3350,-26262,5642,5532,1283,2372,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-453,-1931,-1886,-3297,-448,-10642,20287,396,-4533,3864,380,-1160,-273,-3090,-6604,-12850,14252,-53936,49795,8327,2149,2113,--,--,--,--,--,--,--,--,
总资产(万元),15687,20694,30474,34152,56783,62658,72114,45111,50946,64965,59357,66146,83460,87615,85939,102306,108067,83613,116099,68673,61646,54695,47756,57060,54250,52003,39747,20764,--,--,
流动资产(万元),8975,14511,23623,25748,37249,39983,47996,15146,18571,28986,29135,19881,29413,33449,28497,42978,51585,0,0,0,0,22237,16908,30091,29035,32828,25521,15367,--,--,
总负债(万元),25388,19179,27065,31899,53463,61425,65016,66283,62818,65643,60804,63330,64937,71626,72034,73411,67705,39380,42569,30993,23474,17508,17973,22364,20728,16166,10742,7596,--,--,
流动负债(万元),25294,19076,26323,29504,51229,60409,63938,63319,59954,63003,58299,61895,62979,71450,71845,73227,67533,0,0,0,0,15515,16943,21432,19663,15915,10459,7474,--,--,
股东权益不含少数股东权益(万元),-9794,1046,4789,3619,5932,4249,9680,-20029,-11447,-932,-2784,1492,17144,14551,12487,27400,38835,44122,71954,35713,34857,34903,27692,32537,31692,34583,27847,13168,--,--,
净资产收益率加权(%),0,-175.95,29.47,-301.92,32.04,-73.76,10,--,--,--,--,-144.19,7.43,17.87,-70.08,-10.28,2.92,-45.03,4.63,8.27,8.02,23.04,--,0,0,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
