报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),-1.53,0.03,0.48,0.45,0.5,0.49,0.51,0.88,1.35,1.29,0.94,0.74,
每股净资产(元),--,--,--,--,--,--,--,--,7.81,4.17,3.14,2.55,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.38,0.99,1.05,0.57,
主营业务收入(万元),75090,71008,77461,87840,64894,63883,60350,54764,50261,46543,35761,28211,
主营业务利润(万元),10920,7660,14231,15170,13851,15980,14255,13348,12321,11589,9398,7168,
营业利润(万元),-37652,1450,14941,13784,12851,10026,9054,8543,7894,7324,5312,4201,
投资收益(万元),-4142,3431,8560,5310,4687,3115,1035,475,495,475,431,493,
营业外收支净额(万元),-3320,89,113,638,671,483,699,468,716,272,293,87,
利润总额(万元),-40973,1538,15054,14422,13522,10510,9753,9012,8610,7596,5605,4288,
净利润(万元),-40648,727,13504,12841,12530,9460,9003,8659,7871,7287,5308,4188,
净利润(扣除非经常性损益后)(万元),-38673,-84,12743,12197,11719,8874,8190,8115,7219,7027,5028,4105,
经营活动产生的现金流量净额(万元),40120,9405,5428,13255,8174,14667,8065,8992,2849,5595,5949,3229,
现金及现金等价物净增加额(万元),-20881,44557,-53587,-30478,40271,32782,-1446,-6685,23177,2926,-2186,707,
总资产(万元),270974,239707,257474,247266,254482,164093,92130,85102,77250,45943,37699,31371,
流动资产(万元),101266,86064,101109,96478,130703,99883,61025,59566,58775,30163,22080,18100,
总负债(万元),96232,53600,43834,40033,53214,31932,20703,19733,18274,22307,19935,16933,
流动负债(万元),77516,48699,40792,36853,49738,28735,17848,16575,14758,19183,17300,15815,
股东权益不含少数股东权益(万元),145443,186084,213611,207204,199475,132161,71427,65369,58976,23636,17765,14438,
净资产收益率加权(%),-24.52,0.36,6.44,6.31,9.14,10.96,13.16,13.68,26.36,35.2,32.63,30.75,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
