报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.15,-0.21,0.21,0.04,0.08,0.15,0.06,0.24,0.45,0.41,0.41,0.48,0.53,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.22,3.25,3.31,3.34,3.63,4.12,5.55,6.64,3.01,2.32,1.56,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.53,0.03,0.47,0.49,-0.15,-0.33,0.92,0.43,0.73,1.03,0,
主营业务收入(万元),457503,522412,543119,480003,479298,427854,481602,523681,508387,407543,335437,294544,224345,172108,112798,91513,65869,61148,50897,
主营业务利润(万元),84067,80023,90647,82112,79643,78419,75566,84248,86803,75733,61217,59224,43539,33863,23000,19105,13460,13588,11258,
营业利润(万元),21872,-24708,25407,3017,7249,9399,3676,17990,25697,24006,20886,22532,19714,14821,11816,9035,6523,6057,4987,
投资收益(万元),42401,5121,35822,5005,5112,3986,183,261,343,1326,-485,1067,2292,1214,206,38,14,-2,0,
营业外收支净额(万元),-71,221,224,1868,3280,2214,3371,1055,641,374,888,545,--,-15,-11,-5,34,0,0,
利润总额(万元),21801,-24487,25631,4885,10529,11613,7047,19045,26339,24379,21774,23077,19978,16157,12043,9070,6570,6060,5006,
净利润(万元),16402,-22587,22803,3580,5177,9513,4176,15671,22921,20758,18864,20214,17840,14019,10155,8213,6064,5333,5006,
净利润(扣除非经常性损益后)(万元),2205,-36627,9994,1300,2883,4669,2389,15520,22982,20112,18065,22396,17828,12991,8614,8183,0,0,0,
经营活动产生的现金流量净额(万元),17200,78775,-89531,12950,33172,27649,32394,13790,-28700,1534,21753,20321,-5143,-5990,11185,4064,5108,0,0,
现金及现金等价物净增加额(万元),-8586,-85138,-44113,76116,-14868,38144,59282,-22134,13248,7277,-13841,20272,38148,-5984,-8141,30956,574,0,0,
总资产(万元),1000166,1013468,1204644,1009524,677763,660812,570736,455574,420804,340693,294524,267362,248100,167315,133242,105738,48212,42644,23182,
流动资产(万元),563914,490772,751326,768775,480453,477255,435644,379985,358669,299940,263834,256227,238459,160180,126604,104992,47475,42037,22642,
总负债(万元),447814,487490,657303,481331,394066,394957,321017,202025,176136,162203,128357,125256,120052,90969,64626,43338,27113,26409,12281,
流动负债(万元),419283,429516,608395,380606,293487,252257,200507,177866,148782,142138,124404,121580,116572,88731,62737,42090,26239,25553,12281,
股东权益不含少数股东权益(万元),482226,466053,487411,478624,235725,231562,231843,236955,229616,164269,152632,140027,126868,75479,67809,62400,21099,16235,10901,
净资产收益率加权(%),3.45,-4.74,4.7,1.2,2.22,4.15,1.78,6.72,12.49,13.08,12.99,15.27,18.88,19.87,15.79,17.79,33.38,39.31,58.69,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
