报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),-0.68,0.25,0.27,0.44,0.71,0.48,0,0.65,0.64,
每股净资产(元),--,--,--,--,3.99,3.34,2.91,2.81,2.16,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.59,1.03,-0.47,0.26,0.27,
主营业务收入(万元),126692,139454,94879,77584,69407,56327,44485,35939,23199,
主营业务利润(万元),22977,29020,13093,15434,84687,68482,10183,10389,7755,
营业利润(万元),-7386,5447,1600,3401,4990,3541,1968,4662,4681,
投资收益(万元),0,30,0,10,--,--,--,--,-22,
营业外收支净额(万元),-3,-35,603,151,106,-34,125,85,-51,
利润总额(万元),-7389,5412,2203,3552,5097,3507,2094,4746,4630,
净利润(万元),-9334,2484,2138,3029,4264,2854,1716,3877,3840,
净利润(扣除非经常性损益后)(万元),-10007,2020,1474,2892,4174,2832,1610,3805,3743,
经营活动产生的现金流量净额(万元),3900,4876,3815,-4534,3551,6153,-2846,1590,1612,
现金及现金等价物净增加额(万元),-3051,6475,1523,18003,1062,4454,-953,1557,3310,
总资产(万元),223335,221173,128807,105240,65109,52229,40424,28397,19922,
流动资产(万元),184655,190066,124219,101432,61531,48212,36469,25705,18206,
总负债(万元),161186,153814,79752,57362,41183,32187,22935,11562,6964,
流动负债(万元),142881,136161,76752,57337,41183,30663,22935,11362,6164,
股东权益不含少数股东权益(万元),38130,48867,49055,47877,23926,20042,17488,16835,12958,
净资产收益率加权(%),-21.5,5.01,4.42,11.91,19.7,15.15,10.14,26.03,35.97,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
