报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),1.12,0.59,0.16,0.12,0.3,0.82,1.04,0.88,0.8,0.63,0.89,0.09,0.09,--,0.05,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.65,3.95,4.98,3.95,3.86,3.73,3.65,3.6,3.53,3.45,3.34,2.73,2.48,1.58,1,1,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-2.32,-1.97,0.18,0.98,-0.17,-0.07,0.1,0.19,0.32,0.24,0.3,0.15,-0.14,--,--,--,
主营业务收入(万元),7183079,4011013,3055233,3443959,2044966,2179209,1832641,1303456,1230284,913751,568423,347917,347546,272535,302046,297225,178420,119884,114153,117477,105678,121662,99929,102709,
主营业务利润(万元),1015099,639162,343687,351003,300882,407415,423434,350363,259181,171260,113274,21222,24402,22203,19913,18744,17282,16851,14091,15391,11371,14499,16469,16661,
营业利润(万元),630928,315642,104997,70548,55411,142236,209993,157962,140281,102506,80871,2742,4361,3299,2643,3102,3777,6567,6130,8361,7017,6924,7126,7867,
投资收益(万元),209168,57901,61403,-7429,2868,562,920,55,322,472,302,--,0,0,0,0,0,0,0,0,0,--,--,--,
营业外收支净额(万元),-15422,-10649,-12921,-4339,7432,5011,3289,1832,307,-795,-250,529,--,72,26,303,-65,-19,51,344,8,-6,3,-4,
利润总额(万元),615506,304993,92076,66209,62843,147247,213282,159794,140588,101711,80622,3270,4513,3372,2669,3405,3712,6547,6180,8705,7113,6917,7129,7863,
净利润(万元),416309,219310,60266,40772,35134,95919,120938,103216,93228,74115,55976,2691,2610,2431,1381,2136,2372,4387,5253,7399,6046,5880,6060,6684,
净利润(扣除非经常性损益后)(万元),350952,163572,11025,43618,15945,90089,117246,101558,94074,74357,56066,2294,2507,2384,1363,1832,2307,4406,5203,7055,5639,--,--,--,
经营活动产生的现金流量净额(万元),819633,1943158,-293793,-450005,95335,-586759,-417917,-27782,-271097,-229520,13851,29580,-5011,-2166,2903,5776,9717,7326,9034,4153,-3945,--,--,--,
现金及现金等价物净增加额(万元),285723,273514,323545,346099,-69763,-13444,108773,137765,12844,30097,143119,-9692,1628,11700,-13212,7166,-21065,5778,20511,-28245,36573,--,--,--,
总资产(万元),29057059,23569409,17500409,11720461,9622620,8428030,6511210,4783818,3356795,2413591,1714074,359652,367885,366433,364930,355175,320005,300687,240455,213132,144759,82776,68323,66426,
流动资产(万元),25243499,21189502,16491266,10941616,8787887,7733392,5993230,4394568,3043542,2244633,1567777,162176,159878,161287,158012,142558,121837,--,0,0,0,69170,56949,52597,
总负债(万元),26374798,21610065,15840584,10100016,8301147,7140935,5527140,3963985,2667675,1886154,1314896,240921,251845,254368,255163,246937,213834,196905,140158,139378,77593,55753,47242,45968,
流动负债(万元),21641667,17511692,11780925,6939015,6205319,6004971,4124859,3531677,2242675,1577454,1109396,240921,251775,241633,239620,227497,190250,--,0,0,0,55753,47242,45968,
股东权益不含少数股东权益(万元),2143926,1739833,1405241,1355799,903871,881624,773654,647355,543364,461544,387429,118731,116040,112065,109767,108238,106171,103782,100297,73754,67166,27023,21082,20458,
净资产收益率加权(%),21.58,13.29,4.39,3.22,3.93,11.76,17.2,17.35,15.33,17.46,16.27,2.29,2.27,2.19,1.27,1.99,2.24,4.3,6.71,10.44,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
