报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.12,0.02,0.65,0.74,2.14,0.61,0.06,0.29,0.45,0.64,0.92,0.47,1.68,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,6.28,6.65,6.57,3.64,3.45,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-5.31,-1.24,2.85,--,--,--,--,--,--,--,--,
主营业务收入(万元),1005736,771228,983815,916464,1657109,660142,401954,365170,449848,505408,559413,369102,982440,177182,39930,55473,46084,57954,94624,
主营业务利润(万元),284616,172343,407040,381113,974477,283467,80029,126531,198780,285352,391702,166644,717753,110493,4309,-1105,-7522,-7315,4336,
营业利润(万元),284616,172343,407040,381113,974477,283467,80029,126531,198780,285352,391702,166644,717753,110493,4309,-1105,-7522,-7315,4336,
投资收益(万元),216201,101387,273363,144121,390105,70904,-11361,44149,60935,39525,49335,111307,341850,24399,18122,-130,14764,7531,5910,
营业外收支净额(万元),-162731,-141799,725,18033,10152,1477,-31394,9510,10571,13294,514,6296,-21562,604,-196,-9215,-3810,1615,-75,
利润总额(万元),121885,30544,407766,399146,984629,284943,48635,136041,209350,298645,392216,172940,696191,107708,5748,-8080,3432,1832,10172,
净利润(万元),56794,10332,301647,301302,764652,206831,20578,100297,154447,220006,282666,136754,468636,78783,6199,-8080,2373,196,4003,
净利润(扣除非经常性损益后)(万元),199006,100572,274684,288560,753798,206049,55440,90680,147080,210405,282783,123208,489246,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),3570915,-1831398,-4207639,-1964557,54267,1750547,135967,124771,-1814371,-422273,975470,-1304629,3210148,661468,67657,--,-162680,-257700,--,
现金及现金等价物净增加额(万元),919075,-732688,-1424675,-2281325,3969385,2347487,-200396,21748,-2130910,-678590,1899486,-1320736,3263553,636899,78523,--,-103295,-156120,--,
总资产(万元),20409035,20577904,20586437,17763726,19707282,11494479,5384574,5835802,4332914,5957885,6202148,3327568,5386942,1354091,586790,598516,956410,982503,1038770,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1288043,523589,539554,858463,826591,956290,
总负债(万元),15507154,15702118,15584170,12900060,15464920,8832447,3023971,3544849,2112314,3667773,3939243,2257211,4318728,1029345,331209,372086,681874,703564,871560,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1029195,331059,362136,681874,703564,871560,
股东权益不含少数股东权益(万元),4744472,4720303,4857591,4719571,4048260,2580906,2283623,2217248,2147624,2271601,2245655,1054772,1001120,324747,251818,226430,274536,278939,167210,
净资产收益率加权(%),1.2,0.21,6.26,7.29,23.67,8.57,0.93,4.56,6.85,9.76,18.74,13.3,70.89,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
