报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.07,0.11,0.18,0.09,0.08,0.1,0.15,0.15,0.54,0.11,-0.05,-0.17,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3,2.37,2.26,2.27,2.44,2.3,3.36,3.79,3.75,3.68,3.57,3.42,2.35,1.96,2.34,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.3,0.13,0.12,0.41,-0.03,-0.01,-0.03,0.34,0.34,0.25,0.35,0.41,0.29,0.25,--,--,--,--,
主营业务收入(万元),75454,74516,75718,66665,73014,71279,47110,46019,37825,32743,33181,52222,30785,30827,77104,79455,52774,18203,15665,18382,16355,14681,13230,3266,1489,832,
主营业务利润(万元),52435,49275,46494,40783,32316,34851,27917,22889,17221,9859,7802,6502,4740,4115,4117,7343,9477,10669,10239,13171,12313,11612,5935,2475,866,453,
营业利润(万元),4245,4311,4017,3874,2873,2783,3903,4299,4242,-4487,-5744,-5996,2865,-8666,-9278,809,1827,3086,3934,9565,10205,9830,5941,1657,866,453,
投资收益(万元),2425,1544,894,101,417,10,205,49,3998,27,--,--,19533,1615,-127,141,-38,23,1468,28,28,65,0,400,125,55,
营业外收支净额(万元),-69,-95,2332,457,337,317,554,566,13221,7807,4373,683,--,-530,-587,69,-119,15,-15,-22,-12,0,0,--,--,--,
利润总额(万元),4176,4216,6349,4330,3210,3100,4457,4865,17462,3320,-1371,-5313,4131,-7579,-9992,1019,1670,3124,5387,9571,10220,9473,6255,2057,991,508,
净利润(万元),2590,3832,5346,2730,2538,3095,4559,4425,16556,3356,-1459,-5318,3321,-7575,-9844,904,1426,2549,4659,8052,8680,8301,5292,1732,991,508,
净利润(扣除非经常性损益后)(万元),1339,3788,3372,2453,1913,2826,3925,3945,62,-2869,-5191,-10884,-17866,-8089,-8329,112,1529,1973,2786,8052,8680,--,--,--,--,--,
经营活动产生的现金流量净额(万元),11145,2918,4287,4168,3033,3433,4396,1825,9102,4076,3742,12396,-983,-282,-690,7836,7772,5727,8036,9564,5991,5135,--,--,--,--,
现金及现金等价物净增加额(万元),-5846,31489,-365,-11017,-1209,2043,1997,8911,-10374,9313,86,-8155,11478,-4154,-29033,-871,-2049,25983,5134,426,3867,-10530,--,--,--,--,
总资产(万元),197985,197483,141911,144395,125809,126676,118506,112405,106906,142778,137571,137115,166583,191769,228681,185496,146403,133316,130086,103440,65691,47059,34832,16265,3983,2354,
流动资产(万元),91020,89920,34307,38577,47265,45372,36423,28721,21008,21066,12370,21236,39419,37466,126941,81242,63936,--,0,0,16486,10665,19765,5403,2134,896,
总负债(万元),26412,20336,30069,37018,21213,24655,18671,16183,15062,70281,68414,67493,91870,121510,150576,97391,59419,48242,47111,24444,17592,6944,4857,9469,2473,1151,
流动负债(万元),20891,19819,29516,36440,20604,23552,17061,15457,14305,69108,65123,67493,91870,114858,132348,80587,51919,--,0,0,15547,4899,4857,4710,2473,1151,
股东权益不含少数股东权益(万元),171499,177124,111676,107245,104516,101977,99680,96037,91611,72255,68898,69357,74452,70051,77618,87462,86553,85024,82399,78873,48088,40053,29907,6732,1510,1203,
净资产收益率加权(%),1.49,2.39,4.88,2.58,2.49,3.06,4.66,4.72,20.21,4.76,-2.13,-7.38,4.6,-10.26,-11.93,1.04,1.66,3.05,5.65,13.49,--,24,--,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
