报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.03,0.04,0.02,0.34,0.53,0.74,0.78,-0.06,0.1,0.1,-0.4,-0.29,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,-0.36,-0.46,-0.42,-0.14,0.16,0.12,0.1,0.06,0.28,0.69,1.7,1.7,1.69,1.67,1.67,1.67,1.7,2.04,1.99,2.52,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.24,-0.04,0,0.14,-0.22,0.12,0.04,0.09,0.04,-0,-0.12,0.12,0.19,0.17,--,--,--,--,--,--,
主营业务收入(万元),1090126,1113907,965116,698018,676441,550286,439341,0,2560,787,2055,2596,16237,32742,24070,11123,14360,18401,32312,41430,27825,24567,25396,20751,24891,16330,15666,--,
主营业务利润(万元),195961,189109,158569,148637,160539,115574,94636,0,65,96,-194,-206,1442,4999,2749,-889,-5248,-2955,1879,2634,2020,1475,906,-8,2485,4302,5315,--,
营业利润(万元),6341,18891,2882,46692,73783,58074,43089,-1470,-2370,-2353,-7415,-5270,-4073,1148,1177,-3199,-6812,-11895,-153,609,622,-34,905,-68,2688,4423,5457,--,
投资收益(万元),1037,-695,-290,124,39,2871,2342,9366,0,1,1,1,0,-91,-323,0,0,0,61,48,2,96,14,7,120,40,116,--,
营业外收支净额(万元),-1055,-2514,-1527,3364,278,271,-1234,105,4733,4027,3,190,5162,-99,-327,-2223,-511,0,80,-7,3,0,0,0,0,-2,0,--,
利润总额(万元),5286,16377,1356,50056,74061,58345,41855,-1365,2364,1674,-7412,-5079,1089,958,538,-5419,-7324,-18230,27,649,631,110,945,103,2400,4888,5575,--,
净利润(万元),3467,4574,1659,37152,54217,43507,30785,-922,1651,1674,-6652,-4878,946,318,463,-4161,-6833,-16882,113,619,525,53,779,90,2081,4242,4906,--,
净利润(扣除非经常性损益后)(万元),-19921,-8774,-9668,33975,53837,41828,31938,-1314,-3082,-2353,-6655,-5069,-4260,397,188,-5758,-6545,-10547,-40,627,518,--,--,--,--,--,0,--,
经营活动产生的现金流量净额(万元),76120,79251,112246,25539,88263,3557,71384,-772,-4094,-673,54,2327,-2869,2061,605,1577,719,-53,-2035,2023,3284,2905,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-71718,74040,20425,-17073,79928,16111,34347,-390,-3874,4026,41,95,-79,-272,-618,613,-1229,275,-1369,-596,1518,-2022,--,--,--,--,--,--,
总资产(万元),2951050,2884122,2570151,2154778,1733081,1422759,1078908,2032,1793,6063,5110,11872,18586,23943,40609,33377,37189,43408,56456,53244,52408,50979,53549,45849,47395,41780,28955,19692,
流动资产(万元),566503,605120,461196,386038,325155,253009,190766,1939,1670,5831,3724,10330,16884,15476,26871,19116,20275,0,0,0,0,23666,24132,19436,19626,11276,12339,11699,
总负债(万元),2518526,2440041,2136464,1719980,1328226,1161139,911748,8931,7770,13691,11510,12778,14413,20325,37647,31377,30765,29661,25479,22235,21457,20212,22702,17292,18293,13378,1287,1318,
流动负债(万元),1255661,1303110,829888,760680,492958,503603,368156,8931,7770,13647,10991,12624,13646,20325,37647,31377,30765,0,0,0,0,14604,20094,16977,15403,9521,1150,1011,
股东权益不含少数股东权益(万元),378687,377578,371374,371125,351928,208577,114302,-6899,-5977,-7628,-7012,-2277,2601,1974,1737,1044,4684,11598,28480,28364,28180,27996,27976,27873,28419,28402,27668,18374,
净资产收益率加权(%),0.92,1.22,0.45,10.07,22.28,23.84,27.85,--,--,0,0,--,44.48,18.73,30.97,-174.14,-83.51,0,0.4,2.17,0,--,--,0,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
