报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.17,0.06,0.23,0.4,0.72,0.55,0.23,0.1,0.22,0.54,0.79,0.4,1.26,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,3.87,--,3.18,0,0,--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),368054,223734,316994,340633,564088,193847,112867,79294,103279,153642,174380,102408,263823,112330,17811,24176,18901,15384,33069,--,
主营业务利润(万元),75074,24780,97935,144476,263571,88438,37606,15828,30193,70490,104952,53793,199234,102476,1352,5571,-627,-3413,4956,--,
营业利润(万元),75074,24780,97935,144476,263571,88438,37606,15828,30193,70490,104952,53793,199234,102476,1352,5571,-627,-3413,4956,--,
投资收益(万元),148261,128418,113431,136686,108250,34571,16159,5204,7331,14311,13019,14535,80652,21871,1139,552,973,2166,1607,--,
营业外收支净额(万元),-351,-286,436,2479,1151,613,68,738,552,672,151,-123,99,-1323,-134,-612,272,2441,167,--,
利润总额(万元),74722,24494,98371,146955,264722,89051,37674,16566,30744,71163,105102,53670,199333,94797,3035,5223,618,1194,6730,--,
净利润(万元),61016,20043,75227,112462,197266,66385,27390,11890,22324,53708,79158,39992,125949,58994,2035,2768,218,257,4109,--,
净利润(扣除非经常性损益后)(万元),59140,16492,74621,110617,196400,65952,27339,11336,--,0,0,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),299759,317175,-445474,-523736,-9916,388127,-137950,-81823,-264880,-250126,675261,-279937,683551,219424,--,--,--,-144262,-52901,--,
现金及现金等价物净增加额(万元),238158,-65649,-575094,-563515,1128738,708749,-169492,29862,-272107,-301033,668473,-364383,634750,243186,--,--,--,-144287,-63817,--,
总资产(万元),4859850,5227337,5124377,5418391,5823647,2891525,1113537,1052016,987471,1242222,1480905,761904,1267575,497970,223767,233869,319803,371349,501153,533807,
流动资产(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,476787,198047,207475,290612,340093,467683,507410,
总负债(万元),3086181,3484335,3358715,4170774,4604273,2350272,648888,606408,669715,929836,1197046,561940,988934,340896,125687,137825,218416,270015,397044,433807,
流动负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,--,340896,125687,137825,218416,270015,397044,433807,
股东权益不含少数股东权益(万元),1765887,1735831,1758628,1240805,1213869,535358,464648,444786,316919,311492,282965,199048,278640,157074,98079,96045,101387,101334,104109,100000,
净资产收益率加权(%),3.5,1.15,4.77,9.2,19.87,13.28,6.02,2.73,7.1,18.24,32.84,18.91,--,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
